
time,temperature_2m_max (°C),temperature_2m_min (°C),shortwave_radiation_sum (MJ/m²),rain_sum (mm),windspeed_10m_max (km/h)
2021-08-07,19.9,11.3,14.27,0.00,11.3
2021-08-08,21.1,10.6,14.48,0.00,9.9
2021-08-09,23.8,11.9,18.20,0.00,12.2
2021-08-10,25.3,11.1,18.73,0.00,14.7
2021-08-11,16.4,12.0,11.74,0.00,17.3
2021-08-12,14.2,11.8,5.45,0.30,16.6
2021-08-13,15.3,11.7,5.12,1.30,20.9
2021-08-14,18.4,11.8,10.19,0.00,17.4
2021-08-15,21.7,12.9,16.57,0.00,10.5
2021-08-16,22.3,13.4,13.98,5.20,12.1
2021-08-17,25.7,12.4,18.08,0.00,8.7
2021-08-18,27.4,14.0,19.09,0.00,9.2
2021-08-19,27.1,14.1,19.37,0.00,11.1
2021-08-20,27.3,14.8,20.07,0.00,19.6
2021-08-21,23.7,14.3,19.02,0.00,12.1
2021-08-22,26.6,14.2,20.12,0.00,18.1
2021-08-23,28.0,13.6,20.39,0.00,17.3
2021-08-24,28.5,14.4,19.63,0.00,11.0
2021-08-25,30.3,15.8,20.44,0.00,20.2
2021-08-26,30.1,15.0,20.03,0.00,18.6
2021-08-27,16.8,13.9,9.08,4.90,17.7
2021-08-28,16.8,14.1,5.98,31.60,16.7
2021-08-29,15.5,13.9,5.41,1.00,16.7
2021-08-30,18.3,13.3,13.14,1.20,21.7
2021-08-31,19.2,12.9,18.24,0.00,20.6
2021-09-01,21.3,13.1,19.78,0.00,15.0
2021-09-02,23.3,12.0,20.57,0.00,9.4
2021-09-03,26.4,13.8,21.54,0.00,14.6
2021-09-04,21.9,13.9,17.88,0.00,12.5
2021-09-05,27.5,14.1,15.49,1.10,15.0
2021-09-06,21.4,15.1,16.12,0.00,16.1
2021-09-07,22.9,15.0,18.90,0.00,16.5
2021-09-08,31.1,15.5,18.93,0.00,21.5
2021-09-09,27.1,17.4,17.28,11.00,12.1
2021-09-10,20.9,17.2,15.21,7.50,10.2
2021-09-11,20.7,15.6,13.84,3.40,8.4
2021-09-12,24.4,15.5,18.81,0.00,12.0
2021-09-13,30.8,16.6,20.93,0.00,20.2
2021-09-14,31.7,19.7,21.63,0.20,27.2
2021-09-15,22.3,15.9,9.74,0.60,18.9
2021-09-16,17.1,14.3,7.51,5.30,21.0
2021-09-17,19.4,13.8,10.02,0.10,18.2
2021-09-18,26.4,15.3,20.71,0.50,11.8
2021-09-19,24.6,16.1,20.33,0.00,12.7
2021-09-20,28.3,15.6,22.60,0.00,11.7
2021-09-21,30.1,13.6,18.32,0.60,24.9
2021-09-22,15.9,11.3,16.04,1.10,24.1
2021-09-23,17.6,10.0,22.90,0.00,19.7
2021-09-24,22.3,10.7,21.99,0.00,17.5
2021-09-25,22.3,13.0,19.14,2.10,12.3
2021-09-26,24.1,14.5,20.39,1.40,11.0
2021-09-27,23.1,14.9,21.84,0.80,13.8
2021-09-28,25.7,13.6,24.79,0.00,12.3
2021-09-29,22.7,15.6,19.31,0.00,15.8
2021-09-30,20.7,14.3,18.48,0.00,18.2
2021-10-01,25.1,14.9,16.96,10.40,13.1
2021-10-02,23.8,16.4,16.70,9.40,12.0
2021-10-03,27.0,17.0,18.01,14.00,14.2
2021-10-04,26.2,15.8,16.11,18.50,14.2
2021-10-05,16.1,14.2,5.60,4.80,14.3
2021-10-06,24.7,14.3,20.00,0.00,14.9
2021-10-07,21.2,13.8,9.58,4.40,18.2
2021-10-08,17.7,12.8,14.17,0.30,18.9
2021-10-09,19.0,13.7,11.51,8.10,22.0
2021-10-10,16.5,14.0,5.75,10.90,22.0
2021-10-11,18.6,14.2,10.62,4.70,20.1
2021-10-12,20.9,14.3,15.65,12.70,11.2
2021-10-13,22.4,15.1,20.12,1.10,13.2
2021-10-14,27.9,15.7,19.44,0.00,22.6
2021-10-15,27.2,18.6,18.79,7.10,21.0
2021-10-16,24.0,15.5,11.70,22.50,25.9
2021-10-17,16.5,14.3,6.97,0.40,17.1
2021-10-18,16.3,14.1,4.72,19.60,16.3
2021-10-19,14.8,11.5,5.49,6.50,19.8
2021-10-20,15.3,10.5,12.87,1.10,20.6
2021-10-21,17.0,11.6,18.66,1.30,15.7
2021-10-22,21.6,11.8,27.14,0.00,13.2
2021-10-23,28.1,12.9,28.54,0.00,21.4
2021-10-24,19.2,13.8,4.82,40.30,18.8
2021-10-25,19.0,13.2,17.54,0.20,17.6
2021-10-26,21.6,14.4,19.58,0.70,17.0
2021-10-27,20.1,15.3,9.41,13.80,16.0
2021-10-28,20.0,16.6,10.09,10.90,15.8
2021-10-29,22.0,15.8,20.46,3.30,18.1
2021-10-30,21.3,15.5,18.05,2.40,17.7
2021-10-31,19.6,15.7,7.19,18.20,14.7
2021-11-01,20.5,15.8,15.96,9.50,16.4
2021-11-02,20.9,15.6,20.62,1.60,18.5
2021-11-03,21.9,15.2,23.14,0.20,14.6
2021-11-04,24.0,14.9,27.48,0.50,10.9
2021-11-05,23.1,15.3,25.99,0.00,13.3
2021-11-06,22.7,13.3,29.40,0.00,14.3
2021-11-07,22.3,14.3,26.27,0.00,18.1
2021-11-08,21.8,13.9,22.88,0.00,17.1
2021-11-09,19.7,14.9,13.91,0.80,16.8
2021-11-10,20.5,14.9,19.32,0.80,20.9
2021-11-11,17.0,13.7,7.61,4.90,20.4
2021-11-12,16.2,11.8,14.02,2.30,21.1
2021-11-13,17.4,10.5,28.13,0.00,20.4
2021-11-14,20.9,11.7,23.83,0.00,18.4
2021-11-15,22.9,12.0,26.23,0.40,16.3
2021-11-16,24.6,14.1,27.10,0.30,14.0
2021-11-17,27.0,14.6,25.53,0.00,13.8
2021-11-18,25.3,18.0,16.91,27.00,9.0
2021-11-19,20.6,16.5,13.73,3.00,18.5
2021-11-20,19.0,13.9,15.39,1.90,18.9
2021-11-21,19.3,12.2,28.75,0.00,14.0
2021-11-22,23.0,12.1,30.76,0.00,12.7
2021-11-23,29.4,12.6,30.92,0.00,14.9
2021-11-24,22.2,16.1,23.58,0.00,17.6
2021-11-25,26.1,15.5,26.00,2.00,11.3
2021-11-26,25.2,19.0,17.60,6.90,34.8
2021-11-27,25.8,18.0,23.17,1.10,18.3
2021-11-28,24.4,17.1,24.02,1.30,12.1
2021-11-29,31.0,18.7,27.13,1.40,22.8
2021-11-30,25.5,18.6,16.50,12.90,23.4
2021-12-01,23.1,17.0,23.97,7.90,17.3
2021-12-02,22.9,16.3,21.47,2.00,18.8
2021-12-03,20.2,15.4,17.02,1.50,21.0
2021-12-04,21.6,14.9,22.28,1.70,18.3
2021-12-05,22.8,15.4,22.31,1.40,14.2
2021-12-06,22.3,15.9,19.30,6.20,18.0
2021-12-07,18.4,13.9,16.77,12.90,23.2
2021-12-08,18.8,13.4,19.57,3.30,18.2
2021-12-09,19.1,13.3,22.25,1.40,16.9
2021-12-10,21.8,12.8,27.21,0.00,13.4
2021-12-11,26.3,14.4,32.05,0.00,8.9
2021-12-12,29.4,18.3,27.96,0.00,12.3
2021-12-13,26.1,18.1,17.24,0.60,13.2
2021-12-14,24.8,19.7,13.09,10.80,10.0
2021-12-15,25.0,19.9,11.96,10.60,14.1
2021-12-16,25.7,19.1,20.47,15.30,19.6
2021-12-17,23.3,18.0,16.65,20.70,19.2
2021-12-18,21.6,16.5,21.04,3.50,20.2
2021-12-19,19.7,15.5,19.53,1.60,20.0
2021-12-20,22.5,14.5,20.91,0.10,14.3
2021-12-21,26.0,16.8,27.08,0.00,12.1
2021-12-22,29.3,18.0,27.36,8.50,18.4
2021-12-23,20.6,14.9,22.27,7.50,22.4
2021-12-24,19.4,14.9,20.52,2.20,17.7
2021-12-25,21.7,14.2,24.88,0.00,16.1
2021-12-26,26.5,14.0,31.22,0.50,11.2
2021-12-27,26.4,17.3,26.34,11.80,11.1
2021-12-28,25.2,18.0,25.06,21.30,12.0
2021-12-29,23.4,17.5,22.09,7.50,16.4
2021-12-30,23.4,16.5,16.82,19.40,15.8
2021-12-31,23.7,17.4,14.31,20.90,10.2
2022-01-01,25.1,18.0,18.53,6.80,15.5
2022-01-02,25.4,18.2,22.46,9.70,13.7
2022-01-03,24.4,19.4,15.94,24.40,9.3
2022-01-04,26.0,19.4,16.23,20.80,18.7
2022-01-05,25.3,20.1,13.94,8.00,29.2
2022-01-06,21.9,17.6,15.38,7.90,18.1
2022-01-07,19.2,16.8,9.67,5.90,19.4
2022-01-08,18.5,16.0,9.90,3.30,20.9
2022-01-09,20.1,15.3,15.04,7.10,19.4
2022-01-10,23.1,14.6,18.43,2.20,8.5
2022-01-11,24.8,16.8,18.78,21.80,11.0
2022-01-12,24.2,17.5,20.47,20.80,12.5
2022-01-13,24.0,18.0,14.84,20.20,15.5
2022-01-14,26.2,18.3,22.33,15.90,15.0
2022-01-15,24.9,20.1,14.69,1.40,11.5
2022-01-16,26.2,19.1,22.93,14.00,14.5
2022-01-17,27.5,18.4,27.66,1.90,15.9
2022-01-18,28.2,19.7,25.55,9.30,13.0
2022-01-19,27.6,18.9,25.97,2.10,10.0
2022-01-20,26.8,18.6,25.69,9.80,7.7
2022-01-21,26.1,18.6,28.74,0.10,14.0
2022-01-22,26.8,17.4,28.99,0.00,14.8
2022-01-23,26.4,19.3,25.84,0.50,14.3
2022-01-24,26.0,20.3,23.22,2.40,13.9
2022-01-25,26.5,19.8,21.47,7.40,13.2
2022-01-26,27.6,19.7,25.41,3.70,14.1
2022-01-27,29.3,21.0,26.60,2.80,24.3
2022-01-28,21.0,18.0,7.74,13.30,21.3
2022-01-29,19.5,17.8,3.17,40.10,10.7
2022-01-30,22.0,17.9,7.85,25.60,11.5
2022-01-31,22.1,18.6,8.01,23.60,26.1
2022-02-01,25.1,19.0,17.86,21.60,15.9
2022-02-02,23.9,18.2,18.66,9.60,6.3
2022-02-03,25.3,18.0,20.14,7.00,8.2
2022-02-04,25.7,18.9,14.97,5.40,16.1
2022-02-05,26.9,20.4,18.50,5.80,23.7
2022-02-06,27.1,19.8,19.18,12.70,21.7
2022-02-07,19.8,17.7,9.12,7.20,16.9
2022-02-08,20.7,17.0,15.71,2.50,16.2
2022-02-09,21.5,15.5,22.04,1.50,19.2
2022-02-10,23.0,15.0,25.22,0.00,18.4
2022-02-11,22.3,15.2,23.52,1.70,20.1
2022-02-12,22.0,16.9,21.20,0.30,17.0
2022-02-13,23.4,16.8,21.67,0.80,12.1
2022-02-14,27.4,16.2,24.75,0.00,12.8
2022-02-15,23.2,18.0,19.37,11.30,14.9
2022-02-16,23.1,17.0,22.08,0.70,15.3
2022-02-17,24.3,17.0,20.84,14.40,12.9
2022-02-18,21.8,16.6,18.55,6.00,13.0
2022-02-19,23.4,15.0,23.64,1.40,10.7
2022-02-20,26.4,17.7,25.32,1.60,14.7
2022-02-21,27.4,18.6,24.92,2.00,12.7
2022-02-22,27.1,18.5,25.47,4.60,10.7
2022-02-23,26.7,17.9,22.17,8.70,12.8
2022-02-24,25.4,18.1,24.48,0.20,16.1
2022-02-25,26.4,17.7,26.45,0.00,14.5
2022-02-26,25.5,17.7,25.89,0.00,14.8
2022-02-27,25.9,17.9,23.18,0.90,12.7
2022-02-28,28.7,18.8,24.21,0.00,16.1
2022-03-01,29.0,20.4,16.38,8.50,18.7
2022-03-02,28.8,19.4,22.18,2.70,16.3
2022-03-03,27.8,19.8,20.18,0.50,11.5
2022-03-04,25.8,20.0,16.51,9.50,11.4
2022-03-05,27.1,19.5,21.61,5.50,10.9
2022-03-06,28.3,19.7,22.78,6.10,14.5
2022-03-07,27.8,20.3,21.75,7.30,8.3
2022-03-08,27.7,20.1,22.14,0.30,13.0
2022-03-09,25.8,19.0,21.28,1.40,12.1
2022-03-10,28.6,18.3,20.14,0.30,14.4
2022-03-11,25.7,20.5,9.58,4.10,22.2
2022-03-12,22.3,18.9,6.51,33.20,20.0
2022-03-13,23.8,18.7,9.87,18.70,11.0
2022-03-14,25.3,18.8,14.08,26.50,9.4
2022-03-15,22.5,19.1,9.66,11.50,14.8
2022-03-16,26.1,18.8,14.68,25.20,12.0
2022-03-17,27.6,19.2,19.40,4.50,20.9
2022-03-18,28.1,20.6,21.60,0.50,16.8
2022-03-19,26.3,19.9,15.05,13.70,15.9
2022-03-20,19.7,15.9,5.46,10.70,22.7
2022-03-21,19.9,15.3,17.00,1.70,23.2
2022-03-22,21.6,14.9,19.72,0.00,19.1
2022-03-23,24.5,15.1,22.36,0.50,11.6
2022-03-24,28.2,17.9,23.60,0.40,26.1
2022-03-25,28.3,20.0,19.83,5.50,25.2
2022-03-26,26.1,19.5,16.27,5.40,16.8
2022-03-27,21.9,19.1,5.92,27.20,8.4
2022-03-28,22.0,17.9,12.82,13.00,15.0
2022-03-29,23.1,17.9,16.44,1.50,12.8
2022-03-30,28.0,17.3,21.30,6.00,20.4
2022-03-31,20.8,15.5,9.06,11.00,24.9
2022-04-01,17.7,15.1,4.58,8.50,21.7
2022-04-02,18.2,15.6,8.26,1.80,18.2
2022-04-03,23.9,16.6,15.09,3.30,17.3
2022-04-04,27.3,18.1,19.83,5.70,17.9
2022-04-05,22.1,18.1,12.96,3.20,14.8
2022-04-06,21.9,16.9,14.60,0.40,15.3
2022-04-07,22.4,16.0,18.31,0.00,15.1
2022-04-08,26.7,16.2,19.14,9.10,15.5
2022-04-09,24.7,18.2,16.66,7.40,12.5
2022-04-10,23.3,17.4,18.75,0.00,13.8
2022-04-11,25.5,16.7,18.64,0.10,14.5
2022-04-12,27.8,18.6,15.69,5.80,18.3
2022-04-13,24.2,18.0,12.05,12.80,17.3
2022-04-14,21.2,14.4,10.98,4.00,22.1
2022-04-15,17.1,12.3,16.91,0.40,21.9
2022-04-16,18.0,11.9,15.80,0.70,16.7
2022-04-17,17.2,13.0,12.01,2.70,16.6
2022-04-18,18.9,11.8,15.67,0.20,15.0
2022-04-19,20.9,13.2,16.61,1.20,11.8
2022-04-20,20.7,13.8,17.91,0.00,13.0
2022-04-21,22.2,13.7,19.68,0.00,7.2
2022-04-22,25.8,14.0,17.96,0.00,17.1
2022-04-23,25.9,17.3,16.92,0.00,36.2
2022-04-24,22.3,15.8,17.26,0.00,15.3
2022-04-25,24.8,16.4,16.82,0.00,15.0
2022-04-26,26.2,15.9,18.06,0.00,9.2
2022-04-27,27.5,15.7,19.21,0.00,17.4
2022-04-28,28.0,17.6,18.94,0.00,21.9
2022-04-29,20.2,17.0,7.47,11.10,16.9
2022-04-30,18.1,16.5,5.35,1.90,16.8
2022-05-01,25.6,16.5,13.45,0.00,19.4
2022-05-02,23.5,16.7,13.72,0.50,8.9
2022-05-03,26.8,16.6,15.86,0.10,20.7
2022-05-04,19.0,13.8,6.48,4.80,26.5
2022-05-05,17.8,12.5,6.00,1.60,23.3
2022-05-06,18.2,12.7,15.06,0.00,16.1
2022-05-07,16.9,11.7,13.85,0.00,14.3
2022-05-08,18.9,12.3,13.33,0.20,14.3
2022-05-09,20.0,14.2,13.51,0.00,12.8
2022-05-10,20.7,11.0,16.98,0.00,10.0
2022-05-11,23.0,13.3,12.18,4.50,23.3
2022-05-12,18.2,14.3,10.00,3.50,12.2
2022-05-13,19.8,14.0,14.86,0.00,13.6
2022-05-14,21.8,13.7,15.57,0.00,13.6
2022-05-15,21.2,15.0,10.80,7.60,24.6
2022-05-16,18.8,13.5,11.36,2.00,14.8
2022-05-17,16.2,9.7,17.96,0.00,25.3
2022-05-18,13.4,6.6,13.60,0.00,36.4
2022-05-19,13.3,8.0,10.73,0.00,21.7
2022-05-20,14.8,7.7,11.81,0.00,8.0
2022-05-21,17.9,7.0,16.61,0.00,8.0
2022-05-22,19.2,9.6,16.26,0.00,8.0
2022-05-23,20.6,9.4,14.16,0.00,9.7
2022-05-24,20.9,10.3,15.94,0.00,9.1
2022-05-25,21.6,10.5,16.18,0.00,11.9
2022-05-26,22.3,11.2,16.17,0.00,15.7
2022-05-27,22.7,11.9,15.91,0.00,16.9
2022-05-28,23.6,12.3,15.72,0.00,17.4
2022-05-29,24.4,13.3,15.92,0.00,27.7
2022-05-30,24.4,15.0,10.03,0.70,21.9
2022-05-31,16.6,13.7,2.04,15.30,13.6
2022-06-01,19.1,13.9,4.40,13.10,6.0
2022-06-02,22.8,14.4,10.23,2.40,8.4
2022-06-03,14.9,12.8,5.28,2.50,14.8
2022-06-04,16.4,12.1,10.67,0.70,16.3
2022-06-05,19.6,11.9,14.48,0.00,13.3
2022-06-06,23.0,11.1,13.78,0.00,17.3
2022-06-07,22.8,13.4,11.31,11.10,14.3
2022-06-08,17.2,13.4,6.20,3.70,10.8
2022-06-09,19.2,13.2,9.90,5.90,5.5
2022-06-10,19.8,13.9,8.11,5.10,17.0
2022-06-11,14.7,11.3,7.74,0.90,10.0
2022-06-12,16.5,9.3,14.58,0.00,9.9
2022-06-13,14.6,8.1,15.40,0.00,14.0
2022-06-14,15.4,9.0,10.58,0.00,11.8
2022-06-15,19.0,10.1,12.09,0.30,8.3
2022-06-16,21.9,8.8,14.93,0.00,7.7
2022-06-17,23.3,10.1,15.11,0.00,23.8
2022-06-18,16.9,12.2,4.89,5.60,22.0
2022-06-19,14.8,11.5,6.54,0.80,12.5
2022-06-20,18.7,11.0,9.86,3.40,11.7
2022-06-21,23.5,12.2,14.02,0.00,15.5
2022-06-22,23.7,14.7,14.28,0.00,21.7
2022-06-23,24.4,13.3,14.98,0.00,18.4
2022-06-24,22.5,11.0,14.70,0.00,8.0
2022-06-25,17.9,11.3,9.77,2.20,17.3
2022-06-26,14.8,11.8,7.31,2.10,14.7
2022-06-27,16.9,10.6,10.83,0.20,13.1
2022-06-28,21.8,8.9,14.81,0.00,15.8
2022-06-29,22.6,12.7,13.33,0.00,32.6
2022-06-30,19.7,10.8,14.86,0.00,9.0
2022-07-01,19.1,9.1,14.54,0.00,9.5
2022-07-02,24.4,11.6,15.08,0.00,20.2
2022-07-03,24.6,11.9,15.25,0.00,11.5
2022-07-04,23.9,10.9,15.36,0.00,11.6
2022-07-05,23.6,11.7,15.68,0.00,21.9
2022-07-06,23.1,9.8,13.62,0.00,16.7
2022-07-07,23.5,11.9,14.99,0.00,23.6
2022-07-08,22.9,10.5,14.05,0.00,11.0
2022-07-09,21.2,11.3,14.63,0.00,11.7
2022-07-10,23.0,11.5,15.35,0.00,21.5
2022-07-11,23.3,12.5,15.53,0.00,26.3
2022-07-12,24.2,14.2,13.57,0.20,33.3
2022-07-13,15.0,13.4,4.69,0.90,16.3
2022-07-14,22.9,14.2,13.94,0.00,17.0
2022-07-15,25.1,14.0,15.22,0.00,25.7
2022-07-16,25.4,14.6,14.50,0.00,27.6
2022-07-17,24.4,14.6,12.19,0.10,20.9
2022-07-18,18.9,13.9,8.88,0.30,14.6
2022-07-19,23.1,15.1,13.90,0.00,14.0
2022-07-20,18.9,14.6,10.39,0.10,14.0
2022-07-21,22.1,13.7,15.42,0.00,11.8
2022-07-22,24.2,12.9,16.14,0.00,8.0
2022-07-23,24.4,11.3,16.38,0.00,8.4
2022-07-24,22.1,12.4,15.61,0.00,10.2
2022-07-25,22.7,12.5,15.79,0.00,10.5
2022-07-26,20.7,12.8,14.15,0.00,14.7
2022-07-27,22.5,14.1,14.29,0.00,7.0
2022-07-28,25.3,13.8,16.61,0.00,22.5
2022-07-29,19.7,12.4,7.89,5.60,19.9
2022-07-30,15.0,10.2,13.99,0.00,11.8
2022-07-31,18.1,9.0,15.54,0.00,9.7
2022-08-01,22.3,9.8,16.81,0.00,9.4
2022-08-02,22.1,12.4,15.90,0.00,10.7
2022-08-03,21.1,10.8,16.99,0.00,11.5
2022-08-04,26.8,11.7,16.21,0.00,22.7
2022-08-05,24.0,13.2,13.61,2.10,16.8
2022-08-06,17.1,12.6,10.40,0.00,16.4
2022-08-07,21.2,13.3,8.99,3.50,10.9
2022-08-08,20.8,14.9,8.79,15.20,17.7
2022-08-09,18.9,14.1,6.71,5.80,15.1
2022-08-10,15.9,9.9,13.70,8.50,40.1
2022-08-11,13.4,9.4,11.04,2.00,21.4
2022-08-12,16.2,10.7,14.63,0.60,16.7
2022-08-13,21.8,8.9,18.97,0.00,11.6
2022-08-14,22.8,10.1,18.53,0.00,7.9
2022-08-15,25.0,13.0,19.32,0.00,22.9
2022-08-16,26.8,15.1,15.85,0.10,25.5
2022-08-17,22.9,13.0,9.06,1.40,26.4
2022-08-18,27.7,16.1,15.49,4.70,28.2
2022-08-19,15.9,7.8,2.55,12.40,23.9
2022-08-20,12.4,7.9,11.43,0.00,22.8
2022-08-21,15.8,8.9,13.74,1.20,16.9
2022-08-22,17.5,10.1,17.25,0.00,15.8
2022-08-23,18.5,11.4,16.67,0.10,14.5
2022-08-24,21.0,12.5,18.09,0.00,11.8
2022-08-25,20.5,13.9,14.34,1.80,11.4
2022-08-26,22.2,14.3,14.87,0.10,8.0
2022-08-27,26.0,13.4,20.43,0.00,14.3
2022-08-28,26.3,13.0,19.48,0.60,23.1
2022-08-29,13.0,8.9,7.21,3.40,24.5
2022-08-30,13.9,8.6,16.35,0.80,22.9
2022-08-31,17.7,9.1,20.79,0.00,15.0
2022-09-01,21.8,8.0,22.12,0.00,9.4
2022-09-02,26.1,11.0,21.84,0.00,22.4
2022-09-03,18.3,10.9,11.92,7.00,20.0
2022-09-04,12.5,9.4,8.59,2.40,19.7
2022-09-05,18.5,10.1,16.59,1.00,17.7
2022-09-06,19.7,12.2,14.71,6.30,19.1
2022-09-07,23.0,11.8,10.82,13.90,13.8
2022-09-08,27.2,13.6,18.92,0.00,22.2
2022-09-09,29.9,16.3,21.95,0.00,23.0
2022-09-10,24.9,13.6,17.79,0.40,17.2
2022-09-11,14.3,10.9,12.61,0.40,17.7
2022-09-12,20.0,11.8,15.49,0.70,13.4
2022-09-13,25.8,13.5,14.91,5.90,17.9
2022-09-14,17.5,13.4,5.38,20.20,12.8
2022-09-15,15.1,12.6,6.87,4.00,14.0
2022-09-16,13.8,10.4,7.97,1.70,21.8
2022-09-17,15.0,9.7,18.89,0.50,21.1
2022-09-18,17.6,7.9,22.68,0.00,17.4
2022-09-19,22.8,9.1,22.90,0.00,17.6
2022-09-20,22.5,13.3,17.37,6.60,15.9
2022-09-21,18.5,13.1,12.27,12.60,13.7
2022-09-22,21.6,13.1,9.19,6.50,18.7
2022-09-23,18.7,9.4,25.95,0.00,16.2
2022-09-24,16.4,8.1,24.60,0.00,15.0
2022-09-25,18.4,8.9,21.83,0.00,15.5
2022-09-26,19.3,12.5,11.69,23.20,16.4
2022-09-27,21.4,14.3,13.31,13.40,14.8
2022-09-28,15.2,12.0,3.20,22.40,22.9
2022-09-29,14.4,11.7,7.91,1.80,19.9
2022-09-30,16.1,11.6,7.86,11.80,17.5
2022-10-01,19.0,13.0,11.43,6.80,11.0
2022-10-02,19.2,13.5,19.29,0.40,15.3
2022-10-03,18.6,12.3,15.66,5.00,13.9
2022-10-04,18.4,14.2,13.33,1.80,13.4
2022-10-05,21.9,14.0,22.87,0.00,16.1
2022-10-06,28.3,13.9,22.96,0.30,18.0
2022-10-07,23.7,15.9,17.46,4.80,31.9
2022-10-08,23.8,14.2,23.92,0.00,8.5
2022-10-09,26.3,13.2,21.61,16.10,13.5
2022-10-10,18.3,15.7,5.78,17.00,9.8
2022-10-11,25.1,15.5,10.90,0.40,11.4
2022-10-12,25.7,16.3,18.58,3.80,9.7
2022-10-13,25.7,17.0,21.00,3.80,15.5
2022-10-14,23.1,15.1,20.19,0.70,22.6
2022-10-15,19.4,15.2,9.57,4.00,17.7
2022-10-16,24.0,14.6,21.42,10.50,14.8
2022-10-17,22.9,15.5,21.96,0.40,14.9
2022-10-18,20.6,15.6,14.54,14.60,14.8
2022-10-19,24.7,16.2,19.02,5.50,18.7
2022-10-20,25.0,15.7,20.77,0.50,10.7
2022-10-21,24.1,19.2,12.61,10.40,31.7
2022-10-22,22.2,15.0,21.02,2.80,17.7
2022-10-23,21.8,13.7,24.06,0.20,17.1
2022-10-24,21.1,14.3,22.71,1.10,18.8
2022-10-25,21.4,14.4,25.82,0.00,17.9
2022-10-26,24.2,13.0,28.27,0.00,10.0
2022-10-27,30.1,16.2,28.05,0.00,23.6
2022-10-28,25.4,17.8,23.98,6.40,12.8
2022-10-29,28.2,17.8,24.11,2.60,15.6
2022-10-30,29.4,18.2,26.24,1.70,24.2
2022-10-31,27.8,17.3,19.79,19.40,20.0
2022-11-01,17.1,11.8,6.41,11.80,24.3
2022-11-02,11.9,10.1,4.86,8.00,26.3
2022-11-03,14.0,9.9,14.06,4.00,21.9
2022-11-04,15.7,9.8,22.34,0.20,18.4
2022-11-05,16.3,9.4,23.00,1.50,17.9
2022-11-06,16.6,10.4,21.20,0.20,17.2
2022-11-07,16.3,10.8,20.79,0.60,17.2
2022-11-08,19.1,9.7,26.69,0.30,15.8
2022-11-09,21.3,11.5,27.47,0.70,17.7
2022-11-10,22.4,13.8,25.07,0.40,16.4
2022-11-11,23.6,15.2,21.42,20.30,16.3
2022-11-12,23.4,16.4,23.46,2.60,17.1
2022-11-13,24.6,16.3,26.50,1.10,13.0
2022-11-14,28.9,17.9,25.76,6.00,24.0
2022-11-15,24.6,16.0,26.78,0.80,14.8
2022-11-16,21.9,14.8,26.84,0.10,20.2
2022-11-17,21.2,13.7,30.53,0.00,18.4
2022-11-18,20.8,13.4,30.60,0.00,19.9
2022-11-19,22.1,12.0,26.39,0.00,20.6
2022-11-20,22.9,14.5,20.39,5.10,14.3
2022-11-21,24.6,15.3,24.11,2.30,12.1
2022-11-22,27.1,16.8,20.63,6.00,13.5
2022-11-23,26.0,17.8,23.75,13.00,18.5
2022-11-24,21.1,16.3,16.02,9.30,16.5
2022-11-25,19.8,14.9,21.67,3.10,22.2
2022-11-26,23.1,13.9,25.47,5.30,11.8
2022-11-27,21.1,15.3,21.75,6.60,15.7
2022-11-28,23.7,16.4,20.24,11.70,14.0
2022-11-29,22.7,16.7,16.40,21.50,12.4
2022-11-30,23.2,16.9,16.43,15.10,11.8
2022-12-01,26.3,16.5,24.71,3.60,21.7
2022-12-02,27.5,17.9,23.20,15.10,12.3
2022-12-03,25.5,18.8,14.84,8.80,15.5
2022-12-04,25.9,19.1,17.67,13.80,19.4
2022-12-05,24.1,19.0,15.46,8.40,21.6
2022-12-06,23.7,18.6,14.28,44.10,21.9
2022-12-07,22.4,17.6,15.80,7.90,14.4
2022-12-08,25.0,15.7,30.78,0.00,7.4
2022-12-09,27.2,15.4,28.67,0.00,12.7
2022-12-10,27.2,15.9,28.32,0.20,10.6
2022-12-11,27.9,19.1,23.09,4.40,11.6
2022-12-12,27.9,21.0,20.87,6.10,23.2
2022-12-13,21.0,15.4,8.14,24.00,22.7
2022-12-14,20.2,14.1,23.68,0.20,17.9
2022-12-15,21.8,13.4,17.18,0.50,14.9
2022-12-16,23.5,15.0,25.87,1.70,15.2
2022-12-17,22.1,15.4,24.14,3.60,18.4
2022-12-18,21.9,15.2,23.94,3.00,20.4
2022-12-19,19.2,15.8,6.74,16.10,18.2
2022-12-20,19.4,15.4,11.98,15.30,25.4
2022-12-21,19.0,14.6,16.89,6.90,21.1
2022-12-22,19.4,14.4,19.50,7.20,20.2
2022-12-23,20.4,14.0,23.33,1.40,21.1
2022-12-24,22.6,14.8,22.33,4.70,16.3
2022-12-25,23.7,15.6,24.47,6.40,13.8
2022-12-26,23.4,18.0,16.38,11.20,21.3
2022-12-27,23.0,18.0,17.32,10.90,10.9
2022-12-28,24.2,18.7,19.17,8.30,28.2
2022-12-29,22.0,17.8,9.64,9.10,18.2
2022-12-30,21.3,17.2,13.88,2.80,16.6
2022-12-31,24.1,17.3,21.19,22.40,10.9
