
time,temperature_2m_max (°C),temperature_2m_min (°C),shortwave_radiation_sum (MJ/m²),rain_sum (mm),windspeed_10m_max (km/h)
2019-06-05,28.7,19.3,17.95,0.00,9.9
2019-06-06,28.8,19.7,17.30,0.00,8.3
2019-06-07,28.9,21.2,12.12,0.00,5.4
2019-06-08,29.9,21.9,14.76,2.50,8.1
2019-06-09,27.9,22.2,11.15,6.50,7.7
2019-06-10,29.3,20.9,16.74,0.00,4.9
2019-06-11,30.1,21.7,17.01,0.00,4.5
2019-06-12,30.4,20.8,18.57,0.00,5.5
2019-06-13,30.7,21.9,17.00,0.20,6.5
2019-06-14,30.5,22.7,16.79,0.00,6.8
2019-06-15,31.4,21.8,17.51,1.40,6.9
2019-06-16,30.6,22.3,15.54,0.40,8.4
2019-06-17,30.8,22.1,17.48,0.00,9.0
2019-06-18,30.4,22.2,16.62,0.20,5.5
2019-06-19,31.3,21.1,17.05,0.00,6.4
2019-06-20,31.6,20.5,19.11,0.00,11.2
2019-06-21,31.0,20.7,18.24,0.00,9.2
2019-06-22,30.7,20.8,17.52,0.00,8.7
2019-06-23,31.7,21.3,18.12,0.00,8.3
2019-06-24,31.8,21.5,17.73,0.20,6.7
2019-06-25,30.3,22.4,16.03,0.20,14.0
2019-06-26,30.9,22.1,17.36,0.00,11.1
2019-06-27,31.3,22.4,14.83,0.00,8.6
2019-06-28,31.2,22.7,16.41,0.30,5.6
2019-06-29,31.4,22.3,16.62,0.00,6.3
2019-06-30,31.8,22.0,17.03,0.40,4.9
2019-07-01,32.8,22.4,17.44,0.40,6.4
2019-07-02,32.4,21.1,17.42,0.00,8.9
2019-07-03,32.2,22.6,18.33,0.00,16.3
2019-07-04,32.6,22.0,18.19,0.00,12.4
2019-07-05,32.6,22.0,15.33,2.60,15.8
2019-07-06,21.5,16.7,7.43,1.10,15.7
2019-07-07,24.9,17.0,15.55,0.00,11.5
2019-07-08,28.2,16.0,19.89,0.00,6.4
2019-07-09,30.3,18.0,18.45,0.00,6.4
2019-07-10,30.8,19.3,17.31,0.00,7.6
2019-07-11,30.9,20.4,17.45,0.20,5.2
2019-07-12,31.8,21.4,16.36,0.00,8.2
2019-07-13,31.8,21.8,16.49,0.30,6.6
2019-07-14,32.2,21.4,17.92,0.00,5.4
2019-07-15,32.6,22.1,17.20,0.20,8.4
2019-07-16,30.0,22.6,13.67,3.40,10.1
2019-07-17,29.5,20.3,16.64,0.10,11.5
2019-07-18,31.8,20.7,19.05,0.10,6.6
2019-07-19,31.9,20.8,17.41,0.40,4.9
2019-07-20,31.8,21.7,16.81,0.00,6.9
2019-07-21,31.1,22.1,16.32,0.30,8.2
2019-07-22,32.6,22.3,18.82,0.00,11.1
2019-07-23,32.0,22.5,16.81,0.30,9.2
2019-07-24,29.0,22.6,13.99,11.40,9.3
2019-07-25,23.5,19.4,11.31,4.80,14.2
2019-07-26,26.1,15.9,18.39,0.10,10.8
2019-07-27,27.0,16.6,20.52,0.00,13.0
2019-07-28,28.5,16.8,21.22,0.00,10.6
2019-07-29,31.0,17.9,21.32,0.00,7.4
2019-07-30,31.7,18.8,20.62,0.00,8.2
2019-07-31,32.6,19.5,21.17,0.00,7.8
2019-08-01,33.5,19.3,21.58,0.00,8.4
2019-08-02,33.6,20.5,19.67,0.00,11.5
2019-08-03,25.3,18.7,20.24,0.00,21.6
2019-08-04,26.0,16.0,22.49,0.00,18.4
2019-08-05,26.9,13.1,23.03,0.00,12.6
2019-08-06,29.4,13.7,22.34,0.00,8.8
2019-08-07,32.3,16.3,21.90,0.00,7.9
2019-08-08,33.6,19.1,20.03,0.00,7.6
2019-08-09,33.1,21.2,18.32,0.00,7.2
2019-08-10,33.6,22.0,19.25,0.00,9.6
2019-08-11,33.6,22.3,20.01,0.00,8.4
2019-08-12,34.7,20.6,21.77,0.00,6.2
2019-08-13,34.5,22.0,19.77,0.00,15.2
2019-08-14,29.9,22.0,22.83,0.00,19.2
2019-08-15,30.3,18.2,20.30,0.00,11.9
2019-08-16,33.7,18.4,22.25,0.00,7.7
2019-08-17,33.2,20.7,20.07,0.00,9.7
2019-08-18,34.0,21.7,21.17,0.20,10.1
2019-08-19,34.5,22.3,19.44,0.20,9.4
2019-08-20,29.5,22.7,16.78,8.70,8.4
2019-08-21,31.8,21.4,20.70,1.10,10.9
2019-08-22,33.0,21.1,21.69,0.00,8.5
2019-08-23,34.5,22.6,19.47,0.10,10.8
2019-08-24,33.9,21.9,20.79,0.10,7.6
2019-08-25,33.4,22.7,17.58,0.60,6.5
2019-08-26,29.4,22.8,15.89,5.50,10.4
2019-08-27,30.9,22.1,17.92,2.00,5.7
2019-08-28,32.5,22.2,20.38,0.00,7.1
2019-08-29,33.5,22.0,20.89,0.20,8.3
2019-08-30,34.5,23.3,21.03,0.40,10.9
2019-08-31,34.6,23.6,21.36,0.30,9.0
2019-09-01,35.5,23.2,21.80,0.00,9.5
2019-09-02,33.2,24.3,19.89,1.70,8.2
2019-09-03,31.8,23.8,17.91,3.20,8.4
2019-09-04,31.4,22.8,14.72,0.30,11.6
2019-09-05,34.1,23.0,21.60,0.00,11.4
2019-09-06,34.0,23.4,21.65,0.20,8.1
2019-09-07,34.9,24.0,19.89,0.40,6.4
2019-09-08,34.7,23.4,20.76,0.10,10.7
2019-09-09,35.8,22.9,23.48,0.00,11.5
2019-09-10,36.1,24.5,20.94,0.00,10.4
2019-09-11,34.0,24.7,19.54,1.00,9.6
2019-09-12,33.6,23.9,19.76,1.80,9.3
2019-09-13,31.6,24.4,17.20,0.80,13.7
2019-09-14,34.9,22.2,22.29,0.00,8.3
2019-09-15,35.4,24.3,22.18,0.00,8.7
2019-09-16,37.3,25.0,23.12,0.60,9.5
2019-09-17,36.0,25.1,20.61,0.40,8.0
2019-09-18,35.9,24.6,21.27,0.40,12.8
2019-09-19,36.4,24.8,22.94,0.00,12.0
2019-09-20,36.3,25.3,22.55,0.80,9.4
2019-09-21,35.5,24.7,18.45,2.90,11.2
2019-09-22,29.4,23.3,12.20,0.40,10.8
2019-09-23,35.2,23.7,22.33,1.00,12.9
2019-09-24,35.3,23.3,22.91,0.20,5.5
2019-09-25,36.6,24.2,24.93,0.00,8.4
2019-09-26,32.9,23.8,17.38,1.70,11.2
2019-09-27,32.9,22.0,21.25,0.30,6.1
2019-09-28,35.1,23.1,23.31,0.20,8.2
2019-09-29,34.0,23.6,16.97,4.70,9.8
2019-09-30,30.7,23.7,16.47,24.70,10.3
2019-10-01,29.3,23.1,17.46,2.80,11.6
2019-10-02,32.9,21.7,23.62,0.00,6.6
2019-10-03,32.9,23.0,22.22,3.50,5.8
2019-10-04,30.5,22.7,19.09,6.50,8.8
2019-10-05,28.1,22.7,12.48,1.80,7.3
2019-10-06,31.6,21.3,20.25,6.40,15.0
2019-10-07,26.2,19.3,12.60,0.00,13.4
2019-10-08,30.7,19.4,24.03,1.70,9.7
2019-10-09,32.4,22.4,22.34,0.50,8.4
2019-10-10,33.4,21.6,22.25,3.20,10.5
2019-10-11,27.9,23.0,10.38,0.20,7.5
2019-10-12,32.1,21.9,19.24,0.00,7.6
2019-10-13,32.4,23.1,21.24,1.40,9.2
2019-10-14,30.7,23.0,19.01,8.40,9.4
2019-10-15,30.3,23.1,16.04,1.50,5.3
2019-10-16,30.1,22.7,16.89,3.90,7.5
2019-10-17,29.1,21.4,15.92,14.80,6.2
2019-10-18,31.8,22.1,23.05,0.80,8.0
2019-10-19,32.9,22.3,22.70,0.70,5.6
2019-10-20,29.1,22.0,17.31,7.00,6.6
2019-10-21,28.8,23.0,14.36,1.90,8.4
2019-10-22,31.2,22.7,16.02,2.00,11.2
2019-10-23,31.3,22.4,19.42,5.50,5.8
2019-10-24,30.0,22.8,18.52,10.90,8.0
2019-10-25,31.3,22.9,20.99,10.90,7.7
2019-10-26,32.1,23.3,21.79,6.50,8.2
2019-10-27,30.3,22.8,21.15,12.30,10.0
2019-10-28,31.9,23.2,22.28,1.30,9.4
2019-10-29,30.9,23.3,23.06,2.60,8.4
2019-10-30,32.6,22.9,24.62,0.30,10.0
2019-10-31,30.9,23.6,18.59,11.60,8.6
2019-11-01,27.8,23.6,16.35,11.60,8.4
2019-11-02,29.2,22.7,17.21,1.30,6.1
2019-11-03,29.3,22.2,16.55,1.10,6.6
2019-11-04,31.5,23.0,20.41,1.50,8.7
2019-11-05,31.5,23.5,22.01,2.50,7.8
2019-11-06,31.2,23.2,20.01,5.80,7.7
2019-11-07,31.4,22.9,20.63,2.90,8.1
2019-11-08,28.7,23.4,14.41,6.20,6.2
2019-11-09,32.3,23.4,22.81,10.30,8.5
2019-11-10,27.5,23.4,13.43,24.60,8.7
2019-11-11,25.5,22.5,7.51,16.70,7.8
2019-11-12,30.0,22.0,20.85,0.10,5.9
2019-11-13,28.5,23.2,14.80,6.60,10.0
2019-11-14,30.1,22.9,18.53,1.90,11.3
2019-11-15,30.3,23.6,14.43,14.40,7.6
2019-11-16,28.0,22.6,13.58,10.60,7.3
2019-11-17,30.6,21.6,23.64,0.30,7.2
2019-11-18,29.4,23.0,19.33,5.00,8.1
2019-11-19,30.6,22.5,21.28,2.30,8.7
2019-11-20,25.7,22.3,7.39,28.00,7.4
2019-11-21,29.0,22.7,17.37,3.00,7.8
2019-11-22,28.2,22.9,17.09,14.00,8.2
2019-11-23,29.7,22.7,18.83,10.40,6.8
2019-11-24,29.1,22.4,20.37,2.10,11.4
2019-11-25,31.4,22.7,24.29,0.70,12.0
2019-11-26,31.9,23.8,24.61,0.10,12.8
2019-11-27,33.0,24.1,26.43,0.00,10.8
2019-11-28,29.7,23.6,12.81,17.20,8.7
2019-11-29,27.9,23.1,11.17,6.50,8.3
2019-11-30,30.3,22.7,17.92,2.20,7.3
2019-12-01,31.9,23.4,20.13,6.50,6.1
2019-12-02,27.1,23.2,9.96,6.00,11.4
2019-12-03,29.1,22.7,15.07,10.80,8.7
2019-12-04,30.4,23.4,19.93,0.10,10.4
2019-12-05,30.5,23.4,21.31,3.30,8.4
2019-12-06,27.1,23.6,10.87,6.40,8.8
2019-12-07,30.1,23.1,19.16,2.70,8.1
2019-12-08,31.7,23.5,24.90,0.00,9.2
2019-12-09,30.7,23.8,18.12,9.60,10.2
2019-12-10,28.3,23.6,14.96,17.20,7.0
2019-12-11,27.3,23.2,14.31,16.20,9.4
2019-12-12,29.5,22.8,16.82,19.10,10.0
2019-12-13,27.1,22.7,8.96,29.50,6.9
2019-12-14,27.2,22.4,12.81,3.40,5.8
2019-12-15,29.0,22.3,15.06,9.30,8.5
2019-12-16,28.3,22.4,13.06,6.20,9.1
2019-12-17,31.3,22.4,21.76,8.50,9.4
2019-12-18,25.7,22.9,9.75,30.10,9.4
2019-12-19,28.3,22.5,13.36,5.80,6.7
2019-12-20,28.0,22.5,7.91,12.20,7.4
2019-12-21,31.2,23.3,22.24,5.70,7.4
2019-12-22,30.0,23.9,17.87,2.40,7.3
2019-12-23,30.0,23.1,21.22,0.70,7.6
2019-12-24,30.7,23.0,20.10,4.50,8.6
2019-12-25,31.8,22.8,20.83,3.70,9.8
2019-12-26,31.3,24.3,18.18,4.00,9.4
2019-12-27,30.2,23.8,17.61,7.20,6.5
2019-12-28,30.5,23.5,17.84,8.80,12.8
2019-12-29,26.9,23.1,11.08,28.50,8.7
2019-12-30,29.1,22.5,16.91,0.00,8.0
2019-12-31,30.0,23.2,17.85,1.10,10.9
2020-01-01,29.6,23.5,13.71,17.30,9.7
2020-01-02,25.2,23.0,5.05,20.50,7.0
2020-01-03,30.0,22.8,17.58,0.10,9.3
2020-01-04,27.2,22.7,11.92,17.60,11.9
2020-01-05,29.6,23.1,14.31,6.90,9.7
2020-01-06,32.4,23.2,25.03,0.00,18.2
2020-01-07,32.2,23.5,24.58,0.20,14.0
2020-01-08,32.8,23.7,24.03,0.00,12.2
2020-01-09,31.3,24.1,22.26,0.00,13.7
2020-01-10,27.4,23.5,12.92,15.60,10.7
2020-01-11,29.2,23.4,14.45,13.20,10.1
2020-01-12,30.1,22.5,19.22,4.80,10.6
2020-01-13,26.5,23.5,9.17,20.30,9.4
2020-01-14,27.4,22.0,15.49,3.40,11.6
2020-01-15,31.0,22.2,23.52,6.80,9.0
2020-01-16,32.1,22.5,25.44,2.30,6.6
2020-01-17,29.9,24.2,16.64,6.20,11.1
2020-01-18,31.6,23.8,22.25,5.40,7.2
2020-01-19,30.6,24.1,19.76,12.90,6.4
2020-01-20,31.4,24.0,20.98,0.60,7.9
2020-01-21,30.9,24.2,19.70,6.10,13.3
2020-01-22,29.6,24.0,16.30,10.50,8.5
2020-01-23,29.8,23.4,14.88,4.80,6.4
2020-01-24,32.1,24.1,23.32,0.10,10.8
2020-01-25,32.0,24.0,22.90,0.50,8.1
2020-01-26,33.4,24.8,23.76,0.50,9.0
2020-01-27,32.7,24.0,26.22,0.30,11.2
2020-01-28,28.3,24.1,15.09,28.80,7.7
2020-01-29,29.2,23.1,14.66,18.00,11.9
2020-01-30,29.1,23.3,20.70,9.00,7.2
2020-01-31,30.8,24.1,18.57,8.30,8.0
2020-02-01,29.7,23.7,16.57,25.40,5.0
2020-02-02,28.9,23.5,13.44,10.60,7.3
2020-02-03,31.0,23.1,20.10,7.10,11.1
2020-02-04,29.3,23.3,12.86,7.80,10.0
2020-02-05,28.4,23.5,14.30,13.80,10.9
2020-02-06,28.6,23.4,17.23,10.10,10.6
2020-02-07,27.8,22.9,8.97,5.20,10.7
2020-02-08,29.1,21.6,13.29,5.90,12.6
2020-02-09,30.3,23.4,15.22,0.30,8.6
2020-02-10,28.8,23.5,12.51,6.00,7.1
2020-02-11,31.0,23.0,20.60,4.90,6.5
2020-02-12,30.0,22.3,14.80,10.10,7.3
2020-02-13,26.4,22.2,10.55,9.90,10.2
2020-02-14,31.3,22.1,23.93,1.50,8.3
2020-02-15,29.0,23.9,15.23,6.80,8.4
2020-02-16,30.1,23.2,16.09,6.10,10.6
2020-02-17,31.1,23.3,19.63,10.50,9.3
2020-02-18,31.5,23.5,21.27,3.60,9.0
2020-02-19,32.4,23.7,21.90,7.10,9.5
2020-02-20,31.7,24.0,21.07,2.00,9.7
2020-02-21,29.6,24.1,11.82,8.30,8.8
2020-02-22,24.5,22.6,4.96,12.30,11.5
2020-02-23,25.0,21.1,10.55,0.00,11.0
2020-02-24,29.9,20.6,23.31,0.00,7.5
2020-02-25,30.1,23.6,15.04,4.90,11.7
2020-02-26,28.3,23.3,15.99,8.60,9.3
2020-02-27,29.6,23.9,13.80,7.00,6.6
2020-02-28,30.0,22.9,13.85,11.10,6.9
2020-02-29,30.1,23.7,13.77,22.50,5.1
2020-03-01,26.5,22.9,8.99,25.20,10.2
2020-03-02,30.1,22.3,15.99,17.00,5.9
2020-03-03,30.6,22.4,19.37,14.80,7.3
2020-03-04,27.5,22.9,14.52,5.30,9.2
2020-03-05,29.0,22.6,16.42,10.30,9.5
2020-03-06,26.6,22.6,9.33,20.90,8.3
2020-03-07,26.0,22.3,10.44,19.50,8.8
2020-03-08,30.6,22.4,17.00,0.50,9.2
2020-03-09,31.9,23.3,21.43,0.20,9.6
2020-03-10,31.7,22.3,22.77,0.30,9.0
2020-03-11,30.9,22.8,19.57,2.20,9.2
2020-03-12,32.0,23.6,22.54,1.60,5.2
2020-03-13,32.1,24.0,18.50,0.90,6.7
2020-03-14,31.1,23.8,20.32,0.30,9.1
2020-03-15,27.1,24.1,9.77,12.50,5.5
2020-03-16,28.1,23.7,12.84,18.00,8.5
2020-03-17,27.6,23.0,13.20,3.30,8.4
2020-03-18,26.3,22.3,8.47,12.80,9.7
2020-03-19,30.8,22.6,22.17,3.80,8.5
2020-03-20,27.6,23.0,14.12,6.70,9.9
2020-03-21,28.0,22.3,13.45,5.30,8.9
2020-03-22,28.0,22.6,11.89,6.80,5.8
2020-03-23,30.5,22.9,16.97,0.40,5.0
2020-03-24,31.1,23.3,21.54,7.80,8.7
2020-03-25,31.3,23.8,18.64,3.90,8.7
2020-03-26,31.3,24.2,19.76,7.40,8.6
2020-03-27,29.2,23.9,13.36,17.90,8.0
2020-03-28,28.7,23.3,11.90,18.20,7.4
2020-03-29,27.6,23.2,10.43,18.20,6.2
2020-03-30,28.5,23.0,12.78,30.20,8.1
2020-03-31,28.0,22.8,11.73,14.40,5.3
2020-04-01,31.6,22.1,22.78,1.00,5.1
2020-04-02,31.5,22.5,21.58,3.60,8.6
2020-04-03,26.6,24.0,11.20,21.60,5.4
2020-04-04,28.3,22.8,14.03,1.30,6.7
2020-04-05,30.3,23.6,18.07,4.30,7.0
2020-04-06,30.6,23.1,20.13,1.70,7.0
2020-04-07,26.9,23.5,9.81,11.70,11.9
2020-04-08,26.6,21.9,10.82,2.60,13.3
2020-04-09,28.7,21.8,16.86,0.10,12.9
2020-04-10,27.1,22.9,13.68,0.00,10.4
2020-04-11,29.1,22.0,16.63,0.00,7.2
2020-04-12,28.0,23.4,10.98,4.60,7.4
2020-04-13,30.3,22.4,20.21,0.00,13.0
2020-04-14,31.5,22.4,22.07,5.70,10.2
2020-04-15,25.1,22.2,7.11,19.50,10.9
2020-04-16,24.5,20.2,9.52,1.90,11.6
2020-04-17,25.3,20.2,11.79,0.00,11.0
2020-04-18,29.1,19.1,24.51,0.00,12.2
2020-04-19,29.2,18.6,22.67,0.00,9.3
2020-04-20,29.3,21.0,17.68,0.80,9.8
2020-04-21,29.5,22.2,16.53,5.70,7.1
2020-04-22,30.8,22.5,20.21,1.90,5.1
2020-04-23,29.2,22.1,16.92,5.90,4.5
2020-04-24,30.2,22.7,18.22,0.50,5.4
2020-04-25,30.2,23.1,17.72,7.00,7.1
2020-04-26,27.5,23.0,11.30,4.10,6.7
2020-04-27,28.4,22.3,13.74,7.40,10.6
2020-04-28,29.9,21.9,17.82,2.20,5.6
2020-04-29,30.2,22.9,17.32,1.60,7.7
2020-04-30,28.3,23.3,14.01,11.90,7.8
2020-05-01,29.8,22.7,15.23,1.70,5.7
2020-05-02,30.5,22.8,18.34,0.80,10.7
2020-05-03,29.7,23.0,15.57,0.20,4.7
2020-05-04,30.6,22.6,18.70,0.30,8.0
2020-05-05,29.7,23.0,17.54,1.90,8.6
2020-05-06,28.5,23.4,14.23,11.30,7.9
2020-05-07,23.5,20.9,7.95,4.80,17.2
2020-05-08,25.7,17.5,19.23,0.00,11.7
2020-05-09,27.7,18.3,19.96,0.00,8.3
2020-05-10,28.7,21.5,17.01,0.10,6.3
2020-05-11,29.8,21.9,18.15,0.00,8.0
2020-05-12,30.8,22.7,19.79,0.20,8.4
2020-05-13,30.1,23.1,18.39,2.40,10.2
2020-05-14,28.4,21.8,14.90,4.40,14.0
2020-05-15,24.6,19.8,8.17,0.00,15.5
2020-05-16,27.9,20.3,17.14,0.00,11.4
2020-05-17,29.4,20.2,18.36,0.00,8.4
2020-05-18,29.4,22.0,18.18,0.30,5.9
2020-05-19,30.0,22.5,16.89,2.90,6.9
2020-05-20,30.2,22.1,19.13,0.30,8.4
2020-05-21,30.4,22.6,18.09,2.90,6.5
2020-05-22,30.9,22.0,18.56,0.10,6.6
2020-05-23,26.1,18.6,8.32,6.20,19.4
2020-05-24,22.5,16.2,15.04,0.00,13.8
2020-05-25,27.0,16.1,20.44,0.00,6.9
2020-05-26,28.5,18.9,17.29,0.00,8.9
2020-05-27,28.3,18.4,20.98,0.00,8.4
2020-05-28,28.8,17.3,21.26,0.00,7.0
2020-05-29,29.7,18.1,17.29,0.00,6.0
2020-05-30,29.8,19.9,17.05,0.00,4.2
2020-05-31,30.2,21.8,14.46,2.00,5.8
2020-06-01,29.2,22.3,12.22,2.40,3.6
2020-06-02,26.5,22.0,10.51,8.20,6.4
2020-06-03,26.3,21.5,9.76,1.70,8.7
2020-06-04,25.0,20.7,6.81,0.50,5.9
2020-06-05,29.1,20.5,16.17,0.00,7.9
2020-06-06,29.7,20.8,17.79,0.10,6.6
2020-06-07,30.0,21.5,16.96,0.00,5.6
2020-06-08,30.8,22.1,17.47,2.70,6.2
2020-06-09,30.9,22.8,17.63,0.00,6.8
2020-06-10,30.9,20.1,18.57,0.00,5.9
2020-06-11,31.3,20.2,18.57,0.00,7.3
2020-06-12,30.4,21.6,17.08,0.70,10.2
2020-06-13,31.2,21.7,18.41,0.20,7.9
2020-06-14,24.9,22.6,6.94,10.50,15.6
2020-06-15,28.7,19.6,17.49,0.00,9.2
2020-06-16,28.9,20.1,16.28,0.00,6.4
2020-06-17,30.8,19.0,18.65,0.00,7.4
2020-06-18,31.2,20.5,17.70,0.00,8.4
2020-06-19,30.8,21.3,17.69,0.00,8.6
2020-06-20,31.0,21.9,17.13,0.20,7.4
2020-06-21,30.6,21.9,16.52,0.10,8.4
2020-06-22,31.4,20.5,18.13,0.00,9.6
2020-06-23,30.9,20.6,17.57,0.00,9.8
2020-06-24,30.9,22.6,16.67,0.20,10.8
2020-06-25,30.8,22.6,15.27,0.10,8.9
2020-06-26,29.7,22.7,13.66,1.10,6.2
2020-06-27,30.1,22.5,14.16,0.90,5.7
2020-06-28,28.9,21.8,14.73,0.40,13.2
2020-06-29,29.4,19.6,18.24,0.00,9.5
2020-06-30,30.7,18.8,19.64,0.00,7.8
2020-07-01,30.9,20.2,18.18,0.00,8.9
2020-07-02,29.7,20.5,16.62,0.40,8.5
2020-07-03,29.1,21.5,13.88,0.00,9.7
2020-07-04,29.8,21.2,16.77,0.00,8.4
2020-07-05,31.0,21.1,18.28,0.00,7.4
2020-07-06,31.8,21.5,17.79,0.10,5.4
2020-07-07,31.4,21.9,17.37,0.70,8.6
2020-07-08,30.3,21.9,15.78,0.80,7.4
2020-07-09,28.2,21.9,10.37,2.40,13.7
2020-07-10,28.8,20.5,13.43,0.00,9.4
2020-07-11,30.5,18.4,18.37,0.00,9.7
2020-07-12,31.2,19.3,19.59,0.00,9.2
2020-07-13,31.9,21.3,17.36,0.70,7.2
2020-07-14,31.2,21.6,16.10,0.90,6.2
2020-07-15,30.1,21.7,16.06,0.00,12.4
2020-07-16,31.4,21.5,18.08,0.30,6.0
2020-07-17,31.6,21.2,17.85,0.00,7.2
2020-07-18,32.9,19.7,20.52,0.00,6.8
2020-07-19,32.8,21.2,18.73,0.00,6.8
2020-07-20,32.3,21.6,17.68,0.00,6.6
2020-07-21,32.2,21.6,18.12,0.00,7.1
2020-07-22,33.1,21.6,18.81,0.00,8.0
2020-07-23,33.5,20.8,20.12,0.00,8.0
2020-07-24,32.4,21.9,18.12,0.00,7.4
2020-07-25,31.6,22.2,15.23,5.20,12.7
2020-07-26,23.1,17.7,8.61,7.50,12.4
2020-07-27,30.2,17.4,20.42,0.00,6.3
2020-07-28,30.5,20.3,17.83,0.00,6.4
2020-07-29,31.5,21.4,18.17,0.00,12.7
2020-07-30,29.7,20.2,21.26,0.00,13.9
2020-07-31,31.3,18.2,21.73,0.00,9.7
2020-08-01,32.6,19.2,21.16,0.00,8.4
2020-08-02,32.6,19.3,18.83,0.00,7.6
2020-08-03,32.7,20.9,16.87,0.00,10.7
2020-08-04,33.6,19.0,22.00,0.00,9.0
2020-08-05,34.1,19.2,22.01,0.00,6.8
2020-08-06,33.6,20.4,20.00,0.00,7.2
2020-08-07,34.1,20.5,20.55,0.00,12.2
2020-08-08,34.2,20.8,17.97,0.00,8.4
2020-08-09,34.3,21.3,19.27,0.00,7.4
2020-08-10,34.1,21.2,20.49,0.00,7.0
2020-08-11,34.3,21.6,21.37,0.00,8.0
2020-08-12,34.5,21.7,20.74,0.00,7.3
2020-08-13,35.2,22.0,21.96,0.00,9.4
2020-08-14,33.4,23.3,18.48,0.30,9.8
2020-08-15,33.2,23.5,17.66,0.00,9.2
2020-08-16,34.3,23.3,19.59,0.00,10.1
2020-08-17,35.5,22.9,19.79,0.00,9.0
2020-08-18,35.4,23.3,20.00,0.00,10.5
2020-08-19,35.4,24.2,20.73,0.10,12.6
2020-08-20,34.9,21.1,17.88,2.40,20.2
2020-08-21,20.4,15.8,6.82,3.10,19.3
2020-08-22,22.6,14.3,16.56,0.50,12.9
2020-08-23,28.2,14.9,23.38,0.00,8.3
2020-08-24,31.6,17.9,23.62,0.00,9.0
2020-08-25,32.9,19.3,23.16,0.00,9.2
2020-08-26,34.2,20.2,23.95,0.00,9.0
2020-08-27,35.6,20.4,22.26,0.00,6.6
2020-08-28,35.5,22.9,21.33,0.00,9.7
2020-08-29,35.6,22.8,21.02,0.00,9.7
2020-08-30,35.1,24.1,20.45,0.50,9.2
2020-08-31,35.4,24.3,19.86,0.70,8.3
2020-09-01,33.7,23.4,21.52,0.20,10.8
2020-09-02,34.3,23.6,20.58,0.30,10.2
2020-09-03,33.7,23.2,18.27,0.10,7.2
2020-09-04,34.8,22.7,19.71,0.30,5.7
2020-09-05,35.4,23.3,21.32,0.20,6.0
2020-09-06,35.1,24.0,20.72,0.00,7.7
2020-09-07,34.6,24.2,18.89,1.60,11.5
2020-09-08,35.0,22.9,22.49,0.00,11.0
2020-09-09,36.2,22.3,23.97,0.20,7.3
2020-09-10,36.3,23.8,21.75,0.60,8.4
2020-09-11,35.1,23.6,22.82,0.30,11.8
2020-09-12,34.8,23.3,21.73,0.10,5.4
2020-09-13,35.7,23.8,20.83,0.60,5.4
2020-09-14,33.3,24.3,19.02,9.30,7.6
2020-09-15,31.2,23.7,18.98,0.00,9.2
2020-09-16,34.1,23.2,22.10,0.10,6.8
2020-09-17,34.5,23.2,22.74,0.00,5.6
2020-09-18,34.0,23.7,20.49,0.00,6.0
2020-09-19,34.2,23.5,22.06,0.00,8.8
2020-09-20,35.6,23.9,22.67,0.70,9.2
2020-09-21,31.2,23.1,16.78,2.50,13.7
2020-09-22,31.7,20.9,23.37,0.00,12.6
2020-09-23,34.1,21.8,24.24,0.90,11.6
2020-09-24,35.2,23.1,22.91,1.10,8.1
2020-09-25,35.7,23.6,24.30,0.50,10.3
2020-09-26,34.6,24.0,22.24,0.60,12.2
2020-09-27,34.2,23.4,23.71,0.60,9.2
2020-09-28,33.1,23.8,21.02,2.10,10.2
2020-09-29,33.2,22.7,19.05,10.20,10.0
2020-09-30,32.6,22.9,17.83,0.00,7.4
2020-10-01,34.3,23.8,23.18,0.10,7.1
2020-10-02,35.6,23.6,24.42,0.20,8.8
2020-10-03,32.4,23.7,21.53,4.50,5.9
2020-10-04,34.4,23.4,23.28,0.00,5.9
2020-10-05,35.8,24.3,24.52,0.80,8.9
2020-10-06,36.0,23.6,25.05,0.00,9.3
2020-10-07,32.4,24.2,13.38,0.00,7.6
2020-10-08,35.6,22.3,25.49,0.00,6.2
2020-10-09,36.0,23.9,25.45,0.20,11.5
2020-10-10,37.0,24.0,26.25,0.00,10.8
2020-10-11,36.8,24.2,26.13,0.00,9.3
2020-10-12,34.9,24.1,20.36,0.00,8.7
2020-10-13,36.5,24.0,23.21,0.20,8.9
2020-10-14,34.2,24.3,19.61,3.00,10.0
2020-10-15,34.5,23.4,22.78,0.00,9.1
2020-10-16,32.9,23.0,22.29,0.30,7.7
2020-10-17,33.7,23.5,22.08,0.50,6.7
2020-10-18,34.1,23.6,22.94,2.60,9.6
2020-10-19,33.4,23.4,23.36,2.80,10.0
2020-10-20,34.5,23.1,24.42,0.60,7.1
2020-10-21,33.9,23.6,19.54,0.20,6.8
2020-10-22,31.5,24.0,17.77,0.20,8.0
2020-10-23,34.6,23.1,24.28,0.00,9.2
2020-10-24,36.1,24.0,25.43,0.00,10.2
2020-10-25,34.0,24.6,21.58,1.90,11.5
2020-10-26,35.8,24.3,25.64,1.70,12.5
2020-10-27,32.6,24.5,17.35,9.80,8.4
2020-10-28,33.2,23.3,22.51,0.20,17.0
2020-10-29,30.1,23.6,16.12,0.30,11.0
2020-10-30,29.4,21.9,12.66,7.80,15.9
2020-10-31,23.1,20.6,3.99,3.00,11.0
