time,temperature_2m_max (°C),temperature_2m_min (°C),shortwave_radiation_sum (MJ/m²),rain_sum (mm),windspeed_10m_max (km/h)
2019-05-16,18.8,16.3,5.09,13.40,7.2
2019-05-17,17.3,16.2,3.70,11.80,6.4
2019-05-18,19.1,15.4,6.48,22.40,9.0
2019-05-19,21.9,14.1,12.73,0.00,9.3
2019-05-20,22.5,15.4,15.09,0.00,8.6
2019-05-21,23.3,15.7,15.27,0.00,6.5
2019-05-22,24.2,15.9,16.24,0.00,6.6
2019-05-23,24.9,15.8,15.30,0.00,7.3
2019-05-24,25.4,15.9,13.77,0.00,9.6
2019-05-25,20.2,16.1,11.20,0.20,14.4
2019-05-26,19.9,14.0,12.65,0.00,7.6
2019-05-27,22.4,13.3,14.99,0.00,6.9
2019-05-28,26.6,13.3,15.48,0.00,13.4
2019-05-29,22.6,15.1,14.84,0.00,10.1
2019-05-30,24.4,15.8,11.85,0.00,9.0
2019-05-31,27.7,15.8,15.07,0.00,10.8
2019-06-01,22.3,16.4,10.26,0.00,9.0
2019-06-02,23.2,17.7,10.85,1.90,9.9
2019-06-03,24.6,15.8,12.03,3.10,14.9
2019-06-04,17.6,14.5,10.76,1.40,19.9
2019-06-05,17.4,12.9,8.01,0.80,8.6
2019-06-06,18.8,12.4,12.10,0.00,8.7
2019-06-07,20.9,11.9,15.84,0.00,9.3
2019-06-08,21.8,10.9,14.24,0.00,7.9
2019-06-09,19.7,12.9,12.95,0.10,10.1
2019-06-10,20.9,12.4,13.97,0.00,8.0
2019-06-11,22.9,13.5,13.46,0.00,6.8
2019-06-12,23.5,14.2,13.22,0.00,8.9
2019-06-13,24.5,14.0,14.44,0.00,8.4
2019-06-14,25.1,15.2,15.02,0.00,7.9
2019-06-15,24.3,15.3,14.70,0.00,7.9
2019-06-16,24.0,13.8,15.24,0.00,7.3
2019-06-17,21.5,14.7,12.69,0.00,6.4
2019-06-18,21.8,14.5,13.63,0.00,7.2
2019-06-19,23.7,14.0,14.76,0.00,6.8
2019-06-20,23.9,15.0,13.15,0.70,13.9
2019-06-21,18.6,15.2,7.51,3.00,6.9
2019-06-22,20.4,14.4,10.23,0.00,7.6
2019-06-23,22.9,12.3,14.81,0.00,6.9
2019-06-24,23.9,12.2,15.29,0.00,7.6
2019-06-25,25.7,13.0,15.18,0.00,8.1
2019-06-26,26.6,14.5,14.71,0.00,11.6
2019-06-27,22.8,15.7,10.91,0.00,10.8
2019-06-28,23.9,16.7,13.05,0.00,7.7
2019-06-29,24.6,14.5,15.06,0.00,12.6
2019-06-30,26.1,14.0,15.24,0.00,10.7
2019-07-01,26.8,13.5,15.27,0.00,12.2
2019-07-02,25.1,16.3,14.03,0.00,7.6
2019-07-03,27.6,13.9,15.24,0.00,14.3
2019-07-04,20.7,16.8,7.74,6.30,13.4
2019-07-05,16.8,13.4,2.92,22.70,15.3
2019-07-06,14.6,10.4,8.17,3.30,17.7
2019-07-07,15.1,10.0,11.70,0.00,13.5
2019-07-08,17.0,9.8,12.42,0.00,7.8
2019-07-09,18.0,8.5,15.57,0.00,7.7
2019-07-10,19.0,8.6,15.89,0.00,8.0
2019-07-11,21.1,9.2,16.04,0.00,8.0
2019-07-12,21.2,10.6,15.51,0.00,7.5
2019-07-13,23.5,11.1,16.05,0.00,8.0
2019-07-14,25.1,12.9,15.47,0.00,7.6
2019-07-15,21.6,13.0,15.33,0.20,7.0
2019-07-16,18.6,13.5,6.36,1.60,20.0
2019-07-17,15.8,11.2,6.86,0.30,8.4
2019-07-18,16.4,10.4,7.44,0.00,8.9
2019-07-19,18.2,9.9,13.95,0.00,12.0
2019-07-20,21.0,10.2,15.78,0.00,10.8
2019-07-21,21.8,11.5,13.54,0.00,14.9
2019-07-22,22.2,11.7,15.68,0.00,12.4
2019-07-23,23.5,11.8,16.30,0.00,10.1
2019-07-24,24.4,11.5,16.76,0.00,8.6
2019-07-25,23.6,13.7,16.67,0.00,9.1
2019-07-26,22.8,14.3,14.86,0.00,7.2
2019-07-27,24.5,11.8,17.20,0.00,9.2
2019-07-28,20.2,13.2,12.30,0.00,9.7
2019-07-29,20.7,13.4,13.41,0.00,9.5
2019-07-30,23.5,12.8,15.55,0.00,11.5
2019-07-31,22.2,13.7,17.34,0.00,10.8
2019-08-01,24.3,13.3,17.29,0.00,7.9
2019-08-02,28.6,13.1,17.54,0.20,16.9
2019-08-03,17.3,13.3,2.85,8.70,9.3
2019-08-04,13.7,11.3,1.99,11.40,10.0
2019-08-05,15.4,11.1,6.90,0.40,8.8
2019-08-06,20.3,11.7,12.76,0.00,8.7
2019-08-07,22.8,12.1,16.65,0.00,9.9
2019-08-08,24.1,13.0,17.55,0.00,7.9
2019-08-09,24.6,13.6,18.45,0.00,9.2
2019-08-10,27.1,13.0,17.53,0.00,10.8
2019-08-11,23.0,14.7,16.96,0.00,12.7
2019-08-12,25.5,15.4,17.88,0.00,8.0
2019-08-13,27.5,13.0,17.33,3.00,24.3
2019-08-14,16.1,12.9,3.94,5.80,12.9
2019-08-15,16.0,10.5,10.38,0.50,11.6
2019-08-16,19.4,9.2,19.59,0.00,9.1
2019-08-17,22.7,8.6,20.11,0.00,12.1
2019-08-18,26.9,9.8,19.70,0.00,11.0
2019-08-19,18.8,14.8,7.11,3.80,9.9
2019-08-20,17.1,15.1,5.10,8.60,10.5
2019-08-21,16.6,14.1,4.38,3.60,8.9
2019-08-22,16.6,13.3,8.48,0.70,9.7
2019-08-23,16.2,12.6,7.01,4.10,6.2
2019-08-24,17.2,10.6,13.98,0.70,11.5
2019-08-25,17.2,12.2,10.90,0.30,9.8
2019-08-26,17.9,12.9,10.65,0.00,11.4
2019-08-27,21.0,11.1,19.52,0.00,10.1
2019-08-28,18.5,12.6,11.11,0.00,8.8
2019-08-29,21.4,11.4,17.90,0.00,11.2
2019-08-30,24.5,12.4,21.02,0.00,10.8
2019-08-31,28.5,12.9,20.88,0.00,11.9
2019-09-01,23.6,15.2,19.07,8.90,11.2
2019-09-02,21.2,15.0,12.74,2.30,12.7
2019-09-03,23.8,15.5,17.72,0.60,15.7
2019-09-04,20.1,15.4,10.32,1.10,14.0
2019-09-05,16.5,13.6,3.79,13.00,10.5
2019-09-06,17.4,13.2,8.29,0.00,10.6
2019-09-07,22.4,13.4,18.82,0.00,15.3
2019-09-08,25.7,14.1,21.95,0.00,10.2
2019-09-09,27.4,14.4,22.53,0.00,12.0
2019-09-10,28.8,14.2,23.26,0.00,9.7
2019-09-11,27.8,16.6,22.78,0.00,8.7
2019-09-12,32.4,16.1,22.92,0.00,9.7
2019-09-13,21.3,17.1,10.90,1.00,13.4
2019-09-14,20.0,16.6,9.53,1.20,11.0
2019-09-15,25.6,15.9,17.53,0.30,10.8
2019-09-16,27.3,15.9,23.02,0.00,12.1
2019-09-17,31.4,15.5,24.00,0.00,11.9
2019-09-18,33.3,17.2,23.52,0.00,13.8
2019-09-19,25.8,16.7,21.56,0.00,11.3
2019-09-20,26.3,17.0,23.15,0.20,12.3
2019-09-21,20.8,17.8,9.27,1.00,9.2
2019-09-22,18.1,15.2,4.18,10.70,11.7
2019-09-23,17.6,13.5,12.84,1.20,13.2
2019-09-24,19.2,12.8,14.42,0.00,10.4
2019-09-25,17.5,14.0,6.50,18.00,10.9
2019-09-26,16.9,14.2,4.04,14.00,5.8
2019-09-27,19.7,12.8,17.33,1.10,13.8
2019-09-28,18.0,14.5,11.65,3.80,11.8
2019-09-29,17.3,14.3,6.29,0.20,9.4
2019-09-30,20.1,14.4,16.29,0.60,14.0
2019-10-01,23.5,13.6,23.41,0.00,11.3
2019-10-02,24.7,13.3,25.70,0.00,10.6
2019-10-03,24.8,13.6,26.05,0.00,13.4
2019-10-04,25.0,15.1,21.30,0.00,11.8
2019-10-05,27.3,15.6,24.48,0.00,15.8
2019-10-06,24.6,16.4,21.54,0.50,14.0
2019-10-07,23.1,17.4,13.71,0.00,10.9
2019-10-08,20.8,17.3,8.47,16.90,9.6
2019-10-09,17.2,16.5,2.99,10.80,8.2
2019-10-10,19.0,15.9,8.96,1.60,6.6
2019-10-11,26.0,16.5,20.03,0.00,12.6
2019-10-12,28.0,16.0,26.97,0.00,12.3
2019-10-13,29.5,17.1,27.26,0.00,10.8
2019-10-14,28.8,17.0,27.63,0.00,13.1
2019-10-15,24.0,17.6,22.26,0.00,13.4
2019-10-16,23.3,16.9,19.97,0.60,12.4
2019-10-17,24.2,17.9,21.87,1.80,9.1
2019-10-18,28.0,17.4,25.62,0.00,7.7
2019-10-19,23.7,17.9,20.84,1.10,14.6
2019-10-20,18.4,16.2,8.55,1.70,11.6
2019-10-21,19.5,15.3,9.31,0.00,10.1
2019-10-22,21.9,15.3,14.69,0.00,10.7
2019-10-23,20.7,16.7,12.09,2.00,10.9
2019-10-24,25.7,16.5,19.54,0.00,11.3
2019-10-25,25.9,16.4,21.75,0.70,10.5
2019-10-26,24.0,18.4,16.59,7.40,12.5
2019-10-27,27.4,17.6,23.58,0.00,11.3
2019-10-28,31.1,18.6,26.78,4.80,9.4
2019-10-29,30.3,19.6,24.60,2.90,14.1
2019-10-30,27.7,19.5,17.70,2.50,7.4
2019-10-31,28.6,19.5,23.12,9.20,9.2
2019-11-01,23.3,19.0,17.39,6.30,14.6
2019-11-02,24.9,17.9,21.55,0.50,10.5
2019-11-03,29.9,17.1,27.24,0.00,17.9
2019-11-04,27.9,18.0,27.71,0.00,10.5
2019-11-05,34.4,19.8,26.91,3.40,16.2
2019-11-06,21.6,17.8,10.97,4.10,12.0
2019-11-07,22.4,17.4,10.30,0.00,9.9
2019-11-08,23.9,17.9,10.10,12.90,10.3
2019-11-09,23.4,18.2,13.14,10.50,8.0
2019-11-10,25.1,18.7,16.22,3.90,11.2
2019-11-11,21.2,16.8,8.16,14.70,12.8
2019-11-12,20.0,16.4,10.76,3.30,13.4
2019-11-13,21.4,16.4,13.29,0.80,12.7
2019-11-14,22.7,17.3,8.68,4.40,9.1
2019-11-15,23.2,16.2,11.21,12.60,15.1
2019-11-16,20.6,15.0,22.04,0.00,11.2
2019-11-17,21.3,14.7,17.28,0.00,10.6
2019-11-18,19.7,16.5,7.83,8.10,6.9
2019-11-19,20.1,17.0,8.11,2.30,8.6
2019-11-20,20.2,16.9,9.42,1.20,12.6
2019-11-21,23.8,16.6,22.81,4.80,11.2
2019-11-22,27.1,16.9,24.64,5.50,16.9
2019-11-23,27.0,18.1,24.09,5.20,14.0
2019-11-24,18.2,15.5,10.80,5.90,14.1
2019-11-25,20.0,13.3,20.29,0.00,9.3
2019-11-26,21.9,15.1,20.75,0.00,15.0
2019-11-27,29.0,14.5,28.04,0.00,16.2
2019-11-28,19.9,16.7,6.45,20.90,11.7
2019-11-29,19.0,15.9,8.62,2.40,8.7
2019-11-30,23.9,15.9,19.22,0.50,7.5
2019-12-01,26.3,17.7,17.25,1.40,12.1
2019-12-02,21.0,16.8,13.77,5.00,14.0
2019-12-03,20.4,15.9,11.68,0.00,9.7
2019-12-04,24.7,15.8,18.12,0.00,11.0
2019-12-05,27.5,17.8,18.04,0.50,20.8
2019-12-06,20.8,16.4,5.27,26.00,12.4
2019-12-07,22.4,15.2,25.06,0.10,12.9
2019-12-08,23.5,13.8,26.88,0.10,14.6
2019-12-09,26.4,15.1,23.85,0.20,9.7
2019-12-10,22.0,18.8,7.28,13.50,6.5
2019-12-11,23.7,18.2,17.19,29.10,6.1
2019-12-12,25.5,18.6,16.19,24.70,8.4
2019-12-13,26.4,18.7,21.39,1.60,10.7
2019-12-14,22.9,19.2,12.01,2.40,6.7
2019-12-15,28.3,18.4,28.49,0.00,14.6
2019-12-16,29.8,17.4,31.73,0.00,14.8
2019-12-17,29.2,18.2,28.22,0.00,11.4
2019-12-18,26.1,19.2,20.14,10.40,12.1
2019-12-19,22.3,19.0,12.09,5.90,7.9
2019-12-20,25.5,18.7,17.28,9.70,7.8
2019-12-21,28.2,19.2,13.80,0.30,12.3
2019-12-22,29.5,19.9,22.59,4.70,9.2
2019-12-23,21.6,18.7,7.05,29.20,6.9
2019-12-24,22.0,17.9,15.67,11.50,7.2
2019-12-25,25.2,16.2,26.60,0.00,12.0
2019-12-26,26.2,17.8,27.05,1.00,14.2
2019-12-27,25.6,19.1,25.14,0.70,10.0
2019-12-28,25.7,18.7,25.73,0.20,9.9
2019-12-29,25.7,18.1,27.74,0.40,13.4
2019-12-30,25.5,17.6,27.20,0.10,11.9
2019-12-31,27.5,18.4,27.62,0.20,9.8
2020-01-01,30.1,19.0,28.21,0.30,11.5
2020-01-02,26.2,20.6,13.24,6.20,8.9
2020-01-03,23.4,19.2,16.68,10.40,9.5
2020-01-04,22.7,18.8,13.31,2.50,6.5
2020-01-05,23.9,19.0,16.83,5.10,9.3
2020-01-06,29.3,19.1,25.65,12.30,13.2
2020-01-07,30.5,20.0,27.71,0.00,10.2
2020-01-08,28.7,22.2,21.43,4.10,6.8
2020-01-09,28.7,20.7,25.33,4.70,7.8
2020-01-10,28.5,21.6,23.78,6.70,7.3
2020-01-11,32.5,22.2,26.53,5.80,9.2
2020-01-12,24.8,21.0,11.29,36.30,10.5
2020-01-13,21.1,19.7,2.93,92.50,6.3
2020-01-14,23.5,19.2,14.94,2.10,11.6
2020-01-15,25.2,18.3,21.55,0.00,11.6
2020-01-16,30.7,19.5,26.75,0.00,10.7
2020-01-17,22.2,19.0,5.85,19.90,15.8
2020-01-18,21.0,18.3,10.53,1.20,8.4
2020-01-19,22.4,17.7,16.26,0.00,11.3
2020-01-20,21.9,18.1,13.14,0.10,10.5
2020-01-21,22.1,17.5,17.23,1.20,12.6
2020-01-22,24.1,15.7,24.48,0.00,14.4
2020-01-23,21.2,18.1,6.12,17.50,5.0
2020-01-24,21.7,17.6,12.23,16.90,9.3
2020-01-25,22.1,17.3,23.36,0.30,14.3
2020-01-26,25.6,15.9,28.93,0.00,12.2
2020-01-27,27.7,16.9,26.92,0.00,6.8
2020-01-28,28.8,19.3,27.45,2.10,13.8
2020-01-29,27.3,20.2,22.64,10.70,9.7
2020-01-30,30.8,20.7,24.53,0.40,12.8
2020-01-31,31.0,21.2,23.78,0.00,10.7
2020-02-01,26.9,20.9,17.49,19.20,9.3
2020-02-02,25.2,20.3,15.48,15.70,8.3
2020-02-03,24.9,19.9,15.84,21.20,10.8
2020-02-04,23.9,20.1,12.65,10.90,9.5
2020-02-05,23.8,20.2,10.56,29.40,7.0
2020-02-06,24.3,19.7,12.68,14.80,8.8
2020-02-07,25.1,19.0,17.58,12.70,10.2
2020-02-08,27.1,17.9,25.02,0.80,10.1
2020-02-09,29.9,19.6,26.43,0.80,17.7
2020-02-10,25.7,19.7,13.51,20.00,10.9
2020-02-11,19.5,18.1,3.06,27.40,7.1
2020-02-12,19.5,17.9,5.05,7.00,6.3
2020-02-13,22.4,17.2,14.49,7.30,9.0
2020-02-14,22.7,17.4,19.50,0.40,12.3
2020-02-15,28.0,17.0,24.16,0.20,10.9
2020-02-16,28.0,19.3,24.78,19.90,7.2
2020-02-17,26.8,19.4,21.86,7.10,8.3
2020-02-18,29.2,19.9,26.06,0.00,13.7
2020-02-19,30.1,19.6,27.49,0.00,13.0
2020-02-20,29.4,20.0,26.64,0.30,9.0
2020-02-21,24.1,20.2,14.98,13.60,10.9
2020-02-22,20.8,17.8,6.54,33.70,18.0
2020-02-23,20.5,17.7,12.55,0.30,9.0
2020-02-24,23.0,17.2,13.77,3.90,6.4
2020-02-25,27.4,17.8,20.04,5.90,11.9
2020-02-26,29.6,19.6,21.06,0.40,15.2
2020-02-27,21.1,17.9,3.56,13.90,10.9
2020-02-28,20.4,17.2,6.87,4.70,5.6
2020-02-29,21.8,18.1,9.02,3.60,9.0
2020-03-01,19.1,17.2,3.47,30.80,9.2
2020-03-02,18.9,16.6,5.89,16.00,5.1
2020-03-03,23.6,16.5,18.35,3.40,8.0
2020-03-04,20.4,17.8,8.09,0.00,10.6
2020-03-05,21.4,15.8,20.00,0.80,13.8
2020-03-06,21.0,15.6,20.78,0.60,13.3
2020-03-07,22.4,15.0,20.62,0.00,12.7
2020-03-08,23.5,16.5,22.79,1.90,11.6
2020-03-09,23.8,16.6,22.54,0.60,10.2
2020-03-10,23.9,16.7,20.48,0.20,11.2
2020-03-11,24.0,16.8,21.26,0.10,12.5
2020-03-12,24.1,16.1,22.33,0.00,12.8
2020-03-13,24.7,17.3,20.06,0.60,11.0
2020-03-14,24.6,18.3,19.54,1.00,10.0
2020-03-15,27.5,18.8,22.72,3.70,11.2
2020-03-16,28.8,19.0,23.72,4.20,8.9
2020-03-17,23.9,19.2,13.69,7.00,10.8
2020-03-18,25.0,17.6,20.94,0.40,12.4
2020-03-19,28.7,18.3,21.22,0.90,9.1
2020-03-20,28.5,19.8,18.94,8.80,11.9
2020-03-21,20.7,18.6,4.54,12.50,6.6
2020-03-22,22.1,17.2,13.19,3.10,10.0
2020-03-23,21.3,15.9,19.14,0.50,11.9
2020-03-24,20.1,15.3,16.75,1.30,11.9
2020-03-25,21.8,14.7,19.97,0.00,9.5
2020-03-26,22.2,14.7,21.32,0.00,10.5
2020-03-27,23.2,14.5,20.58,0.00,12.0
2020-03-28,24.2,15.4,21.12,0.00,10.6
2020-03-29,24.8,17.1,18.96,6.20,9.4
2020-03-30,22.3,18.4,10.22,16.30,6.5
2020-03-31,23.2,17.8,15.78,3.90,8.2
2020-04-01,22.6,18.2,15.23,1.80,9.5
2020-04-02,27.5,17.9,18.62,0.00,12.3
2020-04-03,27.5,18.6,17.96,4.10,13.3
2020-04-04,21.4,16.1,19.60,0.00,12.0
2020-04-05,22.5,15.0,17.05,0.00,11.1
2020-04-06,25.3,17.2,17.11,0.00,13.0
2020-04-07,23.5,18.3,14.94,5.10,14.8
2020-04-08,18.5,16.1,3.31,10.80,9.1
2020-04-09,20.2,14.7,16.83,0.70,10.3
2020-04-10,19.4,15.2,8.35,0.00,8.3
2020-04-11,18.4,16.0,4.63,1.50,9.0
2020-04-12,19.6,15.3,10.09,0.30,7.8
2020-04-13,20.9,14.7,13.74,0.00,10.7
2020-04-14,24.9,14.8,17.20,0.00,15.6
2020-04-15,24.6,17.4,15.79,0.00,10.5
2020-04-16,20.4,18.3,4.86,1.80,7.6
2020-04-17,18.6,16.9,4.46,1.70,8.2
2020-04-18,19.8,14.6,13.60,0.40,9.3
2020-04-19,20.1,14.9,13.61,0.70,8.1
2020-04-20,21.1,14.2,16.62,0.00,9.3
2020-04-21,21.5,13.1,18.91,0.00,8.7
2020-04-22,21.8,14.3,16.67,0.40,8.8
2020-04-23,21.3,15.7,14.58,0.10,9.5
2020-04-24,21.6,14.7,14.86,0.00,10.6
2020-04-25,23.0,13.1,19.56,0.00,8.3
2020-04-26,24.1,14.0,19.67,0.00,7.9
2020-04-27,22.5,14.2,17.87,1.10,10.3
2020-04-28,22.1,14.1,15.47,0.00,8.3
2020-04-29,23.9,13.9,19.70,0.00,10.1
2020-04-30,25.8,12.9,18.52,0.00,11.3
2020-05-01,23.6,15.0,18.31,0.00,10.7
2020-05-02,25.0,15.8,16.30,2.30,12.3
2020-05-03,18.4,13.7,10.86,7.00,13.9
2020-05-04,20.3,11.7,16.72,0.00,10.6
2020-05-05,24.4,13.0,17.81,0.00,12.7
2020-05-06,26.2,15.3,16.52,0.10,10.0
2020-05-07,16.9,13.7,2.84,11.30,14.5
2020-05-08,17.3,12.7,12.60,1.30,8.4
2020-05-09,19.2,10.4,16.68,0.00,11.1
2020-05-10,20.8,10.2,18.47,0.00,11.4
2020-05-11,22.4,10.8,18.37,0.00,14.4
2020-05-12,23.5,10.6,18.21,0.00,10.8
2020-05-13,25.1,12.6,16.37,0.00,9.3
2020-05-14,21.8,15.1,11.33,4.30,11.0
2020-05-15,17.7,15.3,6.67,15.10,10.6
2020-05-16,19.9,14.5,9.36,0.10,6.1
2020-05-17,21.4,14.2,13.72,0.00,7.9
2020-05-18,21.3,15.4,13.07,0.00,8.8
2020-05-19,20.9,14.9,13.19,0.70,11.2
2020-05-20,21.0,13.0,16.62,0.00,8.7
2020-05-21,22.4,12.6,15.09,0.00,12.0
2020-05-22,24.9,13.2,15.57,0.00,13.3
2020-05-23,25.8,14.7,12.45,0.30,18.9
2020-05-24,19.8,14.1,2.37,25.30,8.6
2020-05-25,19.8,14.0,11.83,0.70,6.1
2020-05-26,18.7,10.9,16.54,0.00,10.3
2020-05-27,18.6,9.1,16.14,0.00,15.0
2020-05-28,17.9,11.9,11.90,0.00,7.2
2020-05-29,19.1,9.2,15.43,0.00,8.3
2020-05-30,21.8,10.6,16.38,0.00,8.3
2020-05-31,22.9,9.8,16.44,0.00,8.4
2020-06-01,23.3,10.1,16.33,0.00,8.8
2020-06-02,22.3,11.6,15.70,0.00,12.3
2020-06-03,19.7,13.9,10.31,0.10,8.7
2020-06-04,20.6,15.1,9.86,0.10,6.5
2020-06-05,21.3,15.5,9.76,0.00,8.6
2020-06-06,23.2,14.1,12.23,0.00,10.3
2020-06-07,22.0,15.9,11.34,1.80,8.3
2020-06-08,21.8,14.9,12.19,0.00,5.9
2020-06-09,24.8,15.4,14.01,0.00,7.2
2020-06-10,26.4,15.8,12.48,0.00,8.0
2020-06-11,27.9,16.2,15.08,0.00,8.7
2020-06-12,26.9,16.1,14.87,0.00,7.2
2020-06-13,27.2,15.5,15.19,0.00,8.0
2020-06-14,19.3,15.9,6.88,5.90,13.7
2020-06-15,17.3,15.2,3.83,2.30,8.6
2020-06-16,18.0,15.1,8.13,0.10,9.5
2020-06-17,19.5,12.9,12.53,0.10,9.4
2020-06-18,21.1,11.0,15.14,0.00,13.4
2020-06-19,23.5,10.9,14.47,0.00,8.8
2020-06-20,25.0,12.7,14.62,0.00,9.0
2020-06-21,25.7,14.4,15.13,0.00,11.4
2020-06-22,25.8,13.2,15.22,0.00,8.1
2020-06-23,23.8,13.6,14.14,0.00,9.4
2020-06-24,23.2,11.3,15.49,0.00,12.2
2020-06-25,24.9,11.1,14.52,0.00,13.6
2020-06-26,21.4,12.7,11.16,0.30,10.1
2020-06-27,23.7,14.6,13.45,0.40,20.2
2020-06-28,17.2,14.0,8.28,2.00,9.3
2020-06-29,17.5,13.4,8.31,0.90,9.6
2020-06-30,22.3,12.0,13.19,0.00,21.2
2020-07-01,24.2,14.3,9.00,0.00,14.2
2020-07-02,17.5,13.5,9.75,0.00,10.5
2020-07-03,16.2,13.8,6.37,0.90,12.7
2020-07-04,17.4,12.9,6.52,0.20,11.5
2020-07-05,22.9,12.7,14.87,0.00,15.1
2020-07-06,25.8,12.1,15.43,0.00,11.8
2020-07-07,22.7,14.0,14.01,0.00,7.4
2020-07-08,25.8,11.9,15.74,0.00,12.8
2020-07-09,20.7,12.5,10.10,0.00,14.2
2020-07-10,17.9,13.7,5.39,0.00,8.0
2020-07-11,24.3,12.0,15.45,0.00,14.8
2020-07-12,26.2,12.4,15.43,0.00,15.8
2020-07-13,27.4,13.7,15.45,0.00,9.6
2020-07-14,18.6,14.1,5.43,4.10,11.7
2020-07-15,15.4,13.7,2.88,2.20,8.7
2020-07-16,16.0,12.2,5.86,0.20,7.8
2020-07-17,21.1,11.9,14.95,0.00,6.8
2020-07-18,21.3,12.7,14.62,0.00,8.0
2020-07-19,22.2,10.9,16.42,0.00,13.0
2020-07-20,23.7,10.5,16.50,0.00,10.8
2020-07-21,24.6,12.0,16.66,0.00,7.9
2020-07-22,24.8,13.5,16.62,0.00,7.8
2020-07-23,24.0,14.1,16.53,0.00,9.3
2020-07-24,24.3,12.2,17.04,0.00,11.4
2020-07-25,25.3,12.1,16.69,0.00,14.8
2020-07-26,21.5,13.1,13.52,0.10,12.0
2020-07-27,24.7,14.1,16.24,0.00,12.1
2020-07-28,26.7,12.8,17.14,0.00,10.0
2020-07-29,19.3,14.5,8.69,2.90,11.2
2020-07-30,15.9,13.4,2.66,11.80,12.5
2020-07-31,16.7,13.0,7.49,0.30,11.0
2020-08-01,19.3,13.4,11.47,0.20,10.5
2020-08-02,19.5,12.6,15.37,0.00,10.7
2020-08-03,19.2,9.8,16.19,0.00,9.4
2020-08-04,19.5,10.5,16.95,0.00,10.5
2020-08-05,20.0,10.1,17.83,0.00,11.1
2020-08-06,20.1,11.1,17.73,0.00,9.2
2020-08-07,21.2,10.4,18.60,0.00,8.9
2020-08-08,22.5,10.4,18.32,0.00,10.2
2020-08-09,22.1,11.4,17.72,0.00,7.3
2020-08-10,24.5,11.7,18.35,0.00,10.1
2020-08-11,25.8,11.7,18.79,0.00,10.5
2020-08-12,25.9,12.2,17.82,0.00,8.7
2020-08-13,27.3,13.7,18.29,0.00,14.8
2020-08-14,26.6,14.4,18.00,0.00,11.2
2020-08-15,28.6,15.1,18.30,0.00,22.1
2020-08-16,22.4,15.2,12.92,0.00,11.4
2020-08-17,25.5,15.5,11.79,1.10,7.4
2020-08-18,24.6,15.9,15.03,1.60,11.0
2020-08-19,28.2,15.3,19.37,0.00,12.8
2020-08-20,18.2,14.7,5.05,4.40,12.3
2020-08-21,14.6,12.3,3.28,14.00,9.8
2020-08-22,13.9,12.0,4.04,11.60,9.2
2020-08-23,16.5,10.7,14.18,0.30,9.4
2020-08-24,16.9,10.0,15.01,0.20,10.1
2020-08-25,16.7,11.3,14.30,0.10,12.3
2020-08-26,17.8,11.0,13.45,0.00,9.2
2020-08-27,20.5,10.8,16.73,0.00,11.7
2020-08-28,23.9,12.5,20.58,0.00,11.8
2020-08-29,25.9,13.3,20.94,0.00,15.5
2020-08-30,28.2,13.7,21.47,0.00,13.9
2020-08-31,21.3,16.5,14.40,0.00,9.7
2020-09-01,20.5,15.8,14.01,1.90,13.6
2020-09-02,21.6,15.3,14.52,0.20,12.6
2020-09-03,25.9,13.9,21.81,0.00,14.9
2020-09-04,29.5,13.6,22.37,0.00,11.1
2020-09-05,24.1,15.3,18.89,0.00,8.7
2020-09-06,28.3,15.3,22.53,0.00,10.6
2020-09-07,24.0,15.4,20.75,0.00,12.1
2020-09-08,24.9,15.8,21.60,0.00,12.3
2020-09-09,25.7,16.7,18.36,0.00,12.3
2020-09-10,30.4,16.2,21.11,0.00,15.5
2020-09-11,26.1,16.7,20.92,0.00,11.4
2020-09-12,31.5,17.4,22.79,0.00,10.1
2020-09-13,28.7,16.9,23.64,0.00,8.7
2020-09-14,30.8,15.4,23.82,0.00,16.9
2020-09-15,19.8,16.7,11.42,7.40,12.7
2020-09-16,25.2,16.2,19.75,0.00,12.2
2020-09-17,29.9,14.8,23.64,0.00,14.0
2020-09-18,28.8,16.8,22.16,0.00,13.9
2020-09-19,31.3,18.1,21.60,0.70,12.6
2020-09-20,21.6,17.3,9.75,11.70,8.2
2020-09-21,22.0,16.5,12.36,27.40,12.1
2020-09-22,16.5,14.6,2.57,34.70,13.7
2020-09-23,18.8,14.5,9.35,0.00,9.4
2020-09-24,21.3,14.4,16.78,0.70,9.8
2020-09-25,24.1,15.4,21.51,0.00,10.6
2020-09-26,26.7,15.9,23.62,0.00,9.0
2020-09-27,31.3,16.5,23.59,0.00,12.7
2020-09-28,31.1,17.6,24.04,0.00,13.9
2020-09-29,22.8,17.8,15.48,0.10,13.3
2020-09-30,28.4,17.8,24.94,0.00,8.8
2020-10-01,32.1,18.7,24.84,0.00,9.3
2020-10-02,34.7,18.7,25.50,0.00,11.2
2020-10-03,25.5,19.6,23.30,0.00,15.9
2020-10-04,21.6,17.6,8.72,2.50,11.8
2020-10-05,24.0,17.0,15.43,0.00,13.6
2020-10-06,30.7,17.9,25.30,0.30,11.2
2020-10-07,27.4,18.9,19.98,0.00,10.5
2020-10-08,28.3,19.2,22.04,0.60,15.0
2020-10-09,24.9,18.7,15.85,6.80,8.1
2020-10-10,20.9,16.2,18.45,10.10,19.0
2020-10-11,19.8,15.1,20.30,0.00,12.2
