
time,temperature_2m_max (°C),temperature_2m_min (°C),shortwave_radiation_sum (MJ/m²),rain_sum (mm),windspeed_10m_max (km/h)
2019-05-16,25.5,23.3,6.83,47.00,9.4
2019-05-17,28.5,23.4,9.69,24.50,8.4
2019-05-18,28.1,22.9,14.81,2.20,8.3
2019-05-19,28.3,23.5,13.37,6.90,8.6
2019-05-20,25.9,23.7,7.07,18.40,11.5
2019-05-21,28.3,23.2,15.88,4.20,6.5
2019-05-22,25.8,23.3,5.80,21.20,6.4
2019-05-23,29.4,23.0,17.65,5.00,7.1
2019-05-24,29.3,23.0,17.31,5.90,7.8
2019-05-25,29.6,23.3,15.70,1.80,10.5
2019-05-26,30.6,24.4,18.98,0.00,9.4
2019-05-27,29.9,24.0,14.51,4.60,7.9
2019-05-28,30.2,23.9,17.56,1.80,8.9
2019-05-29,29.4,24.3,16.26,4.00,8.4
2019-05-30,27.3,23.9,10.57,9.60,8.8
2019-05-31,28.2,23.6,12.90,8.80,10.5
2019-06-01,27.3,23.3,11.40,1.90,10.6
2019-06-02,28.7,23.5,14.71,7.10,9.1
2019-06-03,29.4,23.7,15.87,8.80,8.0
2019-06-04,30.0,23.3,18.43,0.40,7.8
2019-06-05,28.3,23.4,14.33,11.50,6.9
2019-06-06,28.2,23.2,12.22,6.00,4.7
2019-06-07,29.0,23.8,15.00,8.40,5.6
2019-06-08,27.8,23.1,10.93,16.20,5.9
2019-06-09,29.1,23.8,15.08,6.60,7.6
2019-06-10,30.0,23.3,17.92,0.80,8.4
2019-06-11,29.9,23.9,13.95,6.80,8.3
2019-06-12,29.9,23.2,16.25,6.60,6.4
2019-06-13,28.9,23.7,14.06,3.50,9.0
2019-06-14,29.8,23.7,18.13,0.90,7.9
2019-06-15,27.4,24.0,11.23,6.40,12.6
2019-06-16,29.2,23.5,12.78,6.40,10.2
2019-06-17,29.6,24.3,16.16,1.30,10.4
2019-06-18,30.3,23.8,18.99,0.30,9.7
2019-06-19,30.2,24.6,17.85,1.40,11.1
2019-06-20,30.1,24.1,16.78,1.10,8.9
2019-06-21,29.3,24.2,17.69,6.20,11.5
2019-06-22,29.2,24.3,14.24,8.40,11.5
2019-06-23,30.1,23.6,19.68,0.50,10.2
2019-06-24,30.1,23.4,19.36,0.20,10.0
2019-06-25,29.3,24.2,14.13,0.10,13.6
2019-06-26,29.7,23.6,16.42,1.40,8.0
2019-06-27,29.9,23.8,16.30,3.30,10.8
2019-06-28,30.6,24.2,19.57,0.00,13.3
2019-06-29,30.6,24.3,18.79,0.60,8.6
2019-06-30,30.3,23.4,18.16,1.40,9.1
2019-07-01,31.1,24.2,18.67,0.10,10.2
2019-07-02,29.0,23.8,14.96,14.00,9.0
2019-07-03,29.5,23.9,16.79,1.30,11.6
2019-07-04,29.5,23.2,16.86,8.80,8.4
2019-07-05,29.9,23.7,17.65,0.50,10.2
2019-07-06,27.6,24.1,14.34,14.50,11.1
2019-07-07,26.5,22.9,9.76,7.30,11.6
2019-07-08,28.8,22.8,16.29,2.20,6.5
2019-07-09,27.1,22.9,10.03,13.60,8.4
2019-07-10,26.7,22.4,12.44,5.70,5.9
2019-07-11,29.0,22.6,16.68,0.80,8.1
2019-07-12,29.6,23.1,17.44,1.50,7.6
2019-07-13,30.3,23.0,20.12,0.70,10.2
2019-07-14,29.8,23.2,19.02,2.20,10.1
2019-07-15,28.7,23.7,15.09,2.60,11.2
2019-07-16,30.5,23.3,20.21,0.10,7.3
2019-07-17,30.5,23.4,20.29,1.70,8.8
2019-07-18,30.3,24.0,18.81,0.70,9.2
2019-07-19,30.0,24.0,18.87,2.40,10.8
2019-07-20,29.8,23.6,18.00,2.10,13.0
2019-07-21,29.9,23.2,19.35,0.10,12.4
2019-07-22,30.3,24.0,20.42,0.30,17.1
2019-07-23,30.8,24.0,20.15,0.00,12.2
2019-07-24,30.9,23.0,20.95,0.00,9.7
2019-07-25,30.9,22.8,20.43,0.10,9.7
2019-07-26,31.0,24.2,17.97,0.70,7.0
2019-07-27,30.6,24.8,19.01,0.70,8.4
2019-07-28,29.2,24.7,16.85,2.90,9.2
2019-07-29,30.2,23.6,20.54,0.30,8.6
2019-07-30,31.0,24.0,20.80,0.50,6.0
2019-07-31,31.3,24.1,19.87,0.00,7.2
2019-08-01,30.7,24.1,18.61,6.00,8.9
2019-08-02,31.0,24.1,20.30,1.20,9.4
2019-08-03,31.8,24.3,19.51,0.40,8.2
2019-08-04,29.6,25.0,15.70,1.20,6.6
2019-08-05,28.0,24.1,12.97,1.30,9.2
2019-08-06,28.6,22.8,19.34,17.70,5.7
2019-08-07,28.7,23.1,17.65,1.60,7.1
2019-08-08,29.7,23.1,19.31,1.00,6.1
2019-08-09,30.5,23.1,21.33,1.80,6.8
2019-08-10,31.1,23.6,19.85,0.40,7.8
2019-08-11,30.6,24.3,20.96,1.20,10.1
2019-08-12,32.0,24.4,19.72,0.00,10.5
2019-08-13,32.4,23.6,21.17,0.00,11.2
2019-08-14,32.5,24.3,19.11,0.00,7.3
2019-08-15,29.8,24.8,17.42,9.30,12.0
2019-08-16,29.7,23.7,14.59,8.80,5.1
2019-08-17,28.8,23.3,15.17,5.10,7.8
2019-08-18,30.3,23.5,20.22,0.60,6.4
2019-08-19,31.3,23.5,21.63,0.00,7.2
2019-08-20,31.8,23.7,21.64,0.00,8.5
2019-08-21,30.7,24.2,19.18,5.70,6.2
2019-08-22,31.8,24.2,21.27,0.50,6.4
2019-08-23,31.8,24.3,20.61,0.40,4.0
2019-08-24,31.2,24.5,21.04,4.90,7.0
2019-08-25,30.8,24.1,19.01,3.90,9.0
2019-08-26,31.6,23.6,21.45,0.10,10.4
2019-08-27,32.6,24.2,22.73,0.00,15.2
2019-08-28,32.2,24.0,20.11,0.80,9.5
2019-08-29,33.0,24.2,23.26,0.10,9.8
2019-08-30,32.9,24.2,22.11,0.00,9.5
2019-08-31,33.1,24.7,21.88,0.00,11.6
2019-09-01,33.2,24.3,21.41,1.20,10.2
2019-09-02,32.2,24.6,19.78,0.10,7.7
2019-09-03,32.9,24.8,20.28,1.70,9.4
2019-09-04,31.5,24.7,19.01,1.30,4.5
2019-09-05,32.8,24.9,20.51,5.30,8.9
2019-09-06,31.9,24.9,21.14,0.70,6.3
2019-09-07,30.7,24.6,18.42,2.20,9.9
2019-09-08,29.9,23.5,16.01,2.70,9.3
2019-09-09,32.6,24.6,22.63,0.70,9.1
2019-09-10,33.0,24.6,22.64,0.10,10.8
2019-09-11,32.8,25.1,21.61,0.10,9.7
2019-09-12,34.8,25.2,24.44,0.00,15.1
2019-09-13,36.0,25.5,24.28,0.00,15.6
2019-09-14,35.0,25.5,23.28,0.00,11.0
2019-09-15,33.7,26.0,22.63,0.80,6.4
2019-09-16,31.3,25.5,17.26,17.50,5.9
2019-09-17,29.2,24.5,15.75,7.20,8.9
2019-09-18,31.9,24.6,20.73,2.20,7.1
2019-09-19,32.8,24.8,22.47,2.10,13.0
2019-09-20,34.5,24.6,24.18,0.00,14.6
2019-09-21,34.9,23.9,25.02,0.00,8.5
2019-09-22,30.1,25.7,17.41,4.50,13.7
2019-09-23,31.2,24.2,20.00,1.40,7.6
2019-09-24,30.9,24.2,18.63,4.10,8.7
2019-09-25,30.5,23.6,20.37,10.20,7.6
2019-09-26,31.5,24.5,21.20,3.10,5.2
2019-09-27,31.2,24.7,20.72,21.20,11.1
2019-09-28,29.7,23.6,17.43,6.60,7.9
2019-09-29,31.1,24.4,23.25,3.30,7.8
2019-09-30,32.8,24.2,23.34,0.50,12.1
2019-10-01,32.9,25.6,22.82,0.20,10.6
2019-10-02,32.9,26.2,23.53,0.00,6.5
2019-10-03,30.9,25.3,19.31,3.10,12.1
2019-10-04,29.8,24.7,17.16,6.00,7.7
2019-10-05,28.6,23.1,13.90,19.70,6.0
2019-10-06,31.2,24.4,21.44,1.00,8.8
2019-10-07,31.1,25.1,20.45,8.50,12.1
2019-10-08,27.3,24.6,13.22,13.30,13.1
2019-10-09,29.4,24.2,16.09,3.90,7.7
2019-10-10,29.6,23.8,17.20,1.60,7.4
2019-10-11,30.7,24.3,16.31,4.30,5.9
2019-10-12,29.6,24.5,16.29,9.10,11.5
2019-10-13,30.1,24.6,18.00,7.70,7.2
2019-10-14,29.0,23.8,17.75,10.70,8.7
2019-10-15,27.7,23.7,14.95,14.20,12.6
2019-10-16,29.1,23.3,19.24,9.50,7.4
2019-10-17,29.1,24.0,17.61,4.30,5.7
2019-10-18,28.8,23.9,17.06,9.20,6.6
2019-10-19,28.4,23.6,15.52,7.00,8.4
2019-10-20,28.5,23.6,15.07,12.40,8.3
2019-10-21,28.4,23.8,16.54,14.90,6.3
2019-10-22,30.2,24.0,19.96,3.60,8.9
2019-10-23,30.1,23.6,19.61,5.70,7.3
2019-10-24,30.9,24.4,20.48,7.00,7.6
2019-10-25,29.4,24.2,18.54,2.60,7.6
2019-10-26,31.1,23.8,23.24,3.20,5.6
2019-10-27,31.4,24.3,20.97,5.20,7.9
2019-10-28,30.2,24.5,18.86,6.50,6.8
2019-10-29,30.7,24.6,19.42,5.10,6.6
2019-10-30,31.5,24.3,21.01,0.80,8.7
2019-10-31,31.4,24.6,22.06,8.00,10.7
2019-11-01,28.5,24.6,13.78,11.10,10.3
2019-11-02,30.6,23.4,21.45,1.20,5.0
2019-11-03,30.5,24.5,19.47,0.90,4.3
2019-11-04,30.3,25.0,15.06,2.90,12.6
2019-11-05,30.6,24.5,17.63,0.90,9.3
2019-11-06,29.6,24.8,16.13,13.90,6.9
2019-11-07,30.8,24.8,16.71,2.90,5.9
2019-11-08,29.5,24.4,18.76,5.40,7.2
2019-11-09,29.3,24.8,15.79,6.00,10.1
2019-11-10,30.0,24.4,17.65,4.50,8.7
2019-11-11,29.3,25.0,14.94,13.20,8.7
2019-11-12,28.6,24.1,11.35,7.60,10.7
2019-11-13,29.3,24.6,14.67,11.00,7.0
2019-11-14,29.2,24.3,14.82,11.40,10.4
2019-11-15,30.2,24.2,17.32,7.60,8.0
2019-11-16,28.4,24.1,12.50,16.20,12.3
2019-11-17,29.5,24.2,17.88,10.60,5.8
2019-11-18,28.9,24.0,16.36,8.10,11.8
2019-11-19,29.0,24.5,14.68,2.20,7.9
2019-11-20,29.3,24.3,17.01,1.30,9.2
2019-11-21,30.7,24.1,22.02,6.20,5.4
2019-11-22,27.4,23.8,11.52,6.00,6.0
2019-11-23,29.8,23.8,18.06,1.10,11.4
2019-11-24,29.9,24.4,17.73,7.40,7.9
2019-11-25,31.8,24.4,22.13,0.50,10.4
2019-11-26,30.9,24.8,20.31,0.70,9.5
2019-11-27,31.8,25.6,19.48,2.00,8.5
2019-11-28,31.2,25.0,19.48,0.30,7.1
2019-11-29,31.7,25.0,23.16,2.00,4.8
2019-11-30,31.3,25.2,20.09,5.00,8.1
2019-12-01,32.0,25.2,21.83,0.70,11.7
2019-12-02,32.1,24.4,24.09,0.00,12.7
2019-12-03,30.3,25.4,19.83,1.80,9.3
2019-12-04,31.3,24.7,20.29,3.00,7.3
2019-12-05,28.9,24.8,16.74,5.20,8.4
2019-12-06,28.0,24.1,12.67,14.80,10.7
2019-12-07,30.0,24.3,19.72,20.50,7.1
2019-12-08,27.4,23.9,13.38,19.10,7.4
2019-12-09,30.3,24.1,20.29,5.40,8.0
2019-12-10,30.6,24.1,20.73,5.90,10.0
2019-12-11,29.2,24.3,16.10,9.60,8.0
2019-12-12,26.6,24.1,8.48,26.70,8.0
2019-12-13,28.8,23.7,15.49,12.20,9.9
2019-12-14,28.1,24.7,13.58,7.60,11.3
2019-12-15,27.2,24.0,11.69,8.40,14.0
2019-12-16,28.4,23.2,13.04,12.80,7.6
2019-12-17,27.4,23.6,9.72,17.60,13.3
2019-12-18,29.3,23.3,16.35,3.70,11.6
2019-12-19,30.2,23.7,18.68,5.20,14.0
2019-12-20,30.1,24.3,12.14,8.90,10.6
2019-12-21,28.6,24.1,12.80,11.30,12.1
2019-12-22,26.9,24.1,8.35,16.50,10.0
2019-12-23,25.4,23.4,5.13,44.60,9.7
2019-12-24,29.3,22.9,16.57,16.20,6.6
2019-12-25,26.2,23.6,6.80,10.30,9.7
2019-12-26,29.0,23.3,12.73,4.40,9.4
2019-12-27,28.2,24.2,13.50,5.40,10.5
2019-12-28,28.7,24.0,15.44,9.20,17.2
2019-12-29,26.8,24.1,9.58,18.20,9.7
2019-12-30,26.7,23.5,10.00,15.40,6.9
2019-12-31,29.9,23.1,18.58,12.70,11.6
2020-01-01,30.1,23.9,19.00,0.40,17.1
2020-01-02,30.4,23.7,17.55,0.00,9.8
2020-01-03,30.1,24.2,16.53,0.00,10.7
2020-01-04,30.2,24.1,19.31,2.90,8.0
2020-01-05,31.1,24.9,21.54,0.90,9.7
2020-01-06,32.0,23.7,24.73,0.00,11.9
2020-01-07,31.5,24.6,21.67,3.90,16.4
2020-01-08,29.1,23.7,18.64,9.00,11.8
2020-01-09,28.7,24.3,15.51,3.90,8.9
2020-01-10,28.5,23.9,14.44,6.80,14.3
2020-01-11,27.5,23.5,6.96,0.00,11.1
2020-01-12,29.9,24.1,15.65,2.10,7.8
2020-01-13,27.8,23.6,11.43,10.10,12.4
2020-01-14,29.0,23.2,19.73,7.20,6.7
2020-01-15,28.8,23.4,18.33,8.70,11.6
2020-01-16,30.6,24.2,20.54,7.80,11.9
2020-01-17,28.3,24.0,14.55,9.60,8.1
2020-01-18,30.6,24.3,17.11,5.20,7.2
2020-01-19,29.3,23.6,16.08,10.00,10.2
2020-01-20,28.3,24.0,11.53,21.90,7.4
2020-01-21,28.9,24.1,13.01,4.70,9.7
2020-01-22,31.1,24.1,22.82,0.20,11.9
2020-01-23,31.9,24.6,22.89,0.00,7.6
2020-01-24,32.5,25.0,22.86,0.00,7.8
2020-01-25,29.3,25.3,16.37,9.00,10.4
2020-01-26,31.6,24.4,21.81,0.00,7.9
2020-01-27,31.4,24.4,21.60,21.70,12.7
2020-01-28,28.5,24.4,9.88,4.80,10.4
2020-01-29,30.9,24.8,20.12,1.50,11.5
2020-01-30,29.1,25.2,16.19,12.20,10.9
2020-01-31,30.7,24.4,21.39,5.00,15.3
2020-02-01,30.7,23.9,21.62,15.20,15.5
2020-02-02,30.8,24.6,20.78,0.00,12.2
2020-02-03,31.6,25.4,20.49,0.00,11.9
2020-02-04,30.9,25.4,19.73,2.60,13.7
2020-02-05,29.9,24.7,16.95,0.40,12.7
2020-02-06,28.7,24.6,15.25,3.00,12.6
2020-02-07,30.0,24.5,16.37,0.00,14.1
2020-02-08,29.7,23.9,14.46,2.50,9.9
2020-02-09,29.5,24.5,14.25,0.20,11.0
2020-02-10,30.8,24.4,21.11,7.20,12.1
2020-02-11,28.5,24.4,15.41,5.50,7.1
2020-02-12,28.7,23.6,14.13,18.40,12.6
2020-02-13,27.8,24.0,15.25,7.50,10.6
2020-02-14,28.0,23.5,12.00,24.40,12.7
2020-02-15,30.9,23.9,21.94,4.20,8.0
2020-02-16,30.4,24.1,19.93,0.70,11.0
2020-02-17,29.7,24.4,18.34,5.80,14.2
2020-02-18,31.2,24.6,22.33,0.20,14.6
2020-02-19,29.3,25.6,12.07,4.40,12.5
2020-02-20,28.3,24.4,11.47,4.30,7.3
2020-02-21,29.6,24.5,14.45,1.10,9.2
2020-02-22,30.8,24.4,10.48,11.70,7.2
2020-02-23,28.8,24.3,15.59,3.70,12.4
2020-02-24,31.5,24.3,21.99,7.70,10.1
2020-02-25,26.7,23.9,7.01,21.80,8.9
2020-02-26,29.2,24.1,16.94,8.00,8.7
2020-02-27,30.4,23.7,16.16,13.50,7.9
2020-02-28,29.7,24.6,15.91,7.70,7.2
2020-02-29,30.0,24.1,17.32,6.50,8.8
2020-03-01,32.1,24.9,21.77,5.20,8.9
2020-03-02,27.0,23.8,8.85,22.60,8.8
2020-03-03,31.3,23.8,24.53,0.10,9.1
2020-03-04,32.0,25.0,22.01,1.60,10.0
2020-03-05,31.8,25.0,20.38,2.50,8.9
2020-03-06,30.9,24.8,19.30,3.60,12.3
2020-03-07,32.4,24.7,21.65,0.10,11.2
2020-03-08,31.3,25.1,22.28,0.10,9.1
2020-03-09,31.4,25.0,19.11,1.20,9.8
2020-03-10,31.4,25.2,19.12,2.50,8.8
2020-03-11,31.4,24.9,20.03,0.00,9.5
2020-03-12,32.2,25.8,23.00,0.30,11.0
2020-03-13,32.8,25.6,20.82,1.50,11.6
2020-03-14,27.5,24.3,7.26,33.60,8.7
2020-03-15,31.1,23.4,23.09,1.60,7.7
2020-03-16,31.7,25.1,20.85,2.50,11.2
2020-03-17,31.4,24.9,17.85,2.50,12.4
2020-03-18,28.6,24.7,14.07,18.90,11.6
2020-03-19,27.8,23.8,9.78,36.90,9.4
2020-03-20,29.5,22.8,15.04,4.90,14.9
2020-03-21,31.0,23.7,22.52,1.50,10.7
2020-03-22,31.7,24.1,23.93,1.50,14.5
2020-03-23,28.4,23.5,12.69,8.70,8.6
2020-03-24,29.7,23.6,11.85,24.40,6.6
2020-03-25,32.1,24.0,24.33,0.30,8.8
2020-03-26,31.7,24.9,21.78,2.70,11.5
2020-03-27,28.8,24.8,11.15,17.50,13.2
2020-03-28,30.8,24.8,18.59,5.40,9.7
2020-03-29,29.3,24.8,15.90,8.00,13.1
2020-03-30,28.1,24.2,8.00,118.30,5.6
2020-03-31,25.4,23.8,6.17,44.50,7.4
2020-04-01,30.1,23.3,19.13,9.70,5.7
2020-04-02,29.3,24.2,16.01,27.20,8.7
2020-04-03,28.8,24.0,13.71,7.10,9.2
2020-04-04,27.1,23.9,7.72,32.50,9.7
2020-04-05,30.7,24.3,18.05,8.60,8.4
2020-04-06,28.0,24.4,9.90,18.70,13.3
2020-04-07,27.9,24.2,7.84,10.00,8.7
2020-04-08,28.2,24.0,10.53,11.00,7.6
2020-04-09,25.3,24.0,5.30,21.10,8.4
2020-04-10,30.2,23.3,20.88,0.50,6.9
2020-04-11,27.7,24.0,7.91,17.50,10.1
2020-04-12,30.4,23.5,19.69,5.80,7.9
2020-04-13,27.5,23.6,9.67,10.60,9.9
2020-04-14,27.2,23.1,7.61,34.30,10.2
2020-04-15,27.8,23.3,12.22,13.10,9.0
2020-04-16,28.6,23.1,15.76,11.20,7.1
2020-04-17,30.2,22.9,20.12,9.20,8.1
2020-04-18,26.7,23.4,7.47,23.80,6.0
2020-04-19,29.2,22.9,17.60,6.80,5.2
2020-04-20,29.4,23.7,15.93,15.40,5.6
2020-04-21,28.9,23.6,17.57,2.50,8.5
2020-04-22,27.4,24.2,12.50,3.50,8.0
2020-04-23,28.8,23.7,16.19,3.50,8.0
2020-04-24,27.9,23.7,7.92,17.90,6.9
2020-04-25,27.1,23.6,9.07,16.20,6.0
2020-04-26,29.1,23.3,11.00,14.30,7.1
2020-04-27,27.7,23.4,13.45,16.30,8.2
2020-04-28,29.2,23.2,16.56,13.30,7.2
2020-04-29,30.5,23.1,21.13,0.70,11.6
2020-04-30,27.2,24.0,5.27,87.40,10.5
2020-05-01,29.9,23.4,16.96,17.70,11.3
2020-05-02,28.2,24.1,8.84,12.90,9.0
2020-05-03,30.1,23.3,18.78,10.80,5.6
2020-05-04,28.8,23.6,14.26,17.00,7.4
2020-05-05,30.5,24.3,17.05,2.20,6.9
2020-05-06,27.8,23.9,8.65,14.00,8.9
2020-05-07,29.1,23.8,15.09,10.00,11.6
2020-05-08,26.1,23.6,6.70,10.30,6.9
2020-05-09,28.5,23.7,9.81,11.70,6.9
2020-05-10,27.1,23.5,10.49,5.10,9.1
2020-05-11,29.0,23.5,15.65,1.20,7.7
2020-05-12,28.9,24.0,13.50,1.80,10.8
2020-05-13,27.7,23.8,9.56,10.00,6.8
2020-05-14,27.7,23.5,10.16,19.80,6.5
2020-05-15,28.7,23.6,10.31,47.90,6.3
2020-05-16,28.3,23.5,14.22,4.50,9.8
2020-05-17,29.1,23.5,14.08,18.90,5.4
2020-05-18,30.0,23.9,16.48,13.90,10.5
2020-05-19,28.6,23.7,13.53,11.40,11.0
2020-05-20,29.8,23.2,18.86,0.70,9.8
2020-05-21,28.2,23.9,13.61,9.50,9.8
2020-05-22,30.1,23.8,18.18,4.50,10.6
2020-05-23,28.0,24.1,10.57,62.90,10.7
2020-05-24,25.5,23.6,3.71,93.70,6.6
2020-05-25,28.4,22.9,15.60,2.60,9.4
2020-05-26,28.6,23.1,15.08,10.10,10.8
2020-05-27,29.1,23.2,15.54,2.10,6.8
2020-05-28,29.5,23.2,16.24,5.60,6.6
2020-05-29,29.0,22.8,16.78,10.20,6.9
2020-05-30,27.1,23.1,12.65,8.80,11.3
2020-05-31,27.7,23.5,13.75,7.20,10.1
2020-06-01,27.1,23.6,11.75,14.30,8.4
2020-06-02,28.1,22.9,13.55,8.10,9.9
2020-06-03,28.8,23.1,15.18,5.00,10.1
2020-06-04,29.4,22.9,17.32,1.30,9.5
2020-06-05,29.6,23.2,17.42,1.30,10.8
2020-06-06,28.2,23.3,14.74,6.20,8.3
2020-06-07,27.0,23.2,8.99,15.80,7.6
2020-06-08,29.7,22.6,19.33,0.00,6.5
2020-06-09,29.7,23.3,17.61,0.00,8.4
2020-06-10,29.7,23.5,17.29,4.60,7.9
2020-06-11,27.1,23.7,10.65,10.10,10.3
2020-06-12,29.1,23.0,17.22,3.30,8.0
2020-06-13,29.5,23.1,18.17,4.10,10.8
2020-06-14,29.5,23.3,17.47,3.60,9.2
2020-06-15,30.2,22.8,19.14,0.00,9.9
2020-06-16,30.2,24.4,17.54,0.00,10.9
2020-06-17,25.3,23.2,6.11,17.30,8.9
2020-06-18,30.1,23.0,19.14,4.10,9.9
2020-06-19,29.7,23.6,18.09,1.70,11.5
2020-06-20,29.6,23.8,17.74,1.00,10.9
2020-06-21,30.1,23.4,19.67,0.40,11.4
2020-06-22,30.3,23.4,19.24,0.20,11.0
2020-06-23,29.0,23.9,14.44,3.60,7.6
2020-06-24,29.9,23.8,19.35,2.30,6.9
2020-06-25,30.3,23.6,19.38,0.30,10.1
2020-06-26,30.0,24.1,15.90,0.00,8.9
2020-06-27,29.9,24.2,17.95,2.80,8.1
2020-06-28,29.2,24.4,14.43,3.10,9.7
2020-06-29,29.0,23.4,17.11,13.00,5.8
2020-06-30,28.9,22.7,14.67,13.00,6.9
2020-07-01,28.6,23.5,14.27,6.00,9.0
2020-07-02,30.0,23.1,18.28,1.20,8.1
2020-07-03,28.0,23.7,13.59,3.10,10.4
2020-07-04,30.0,23.6,19.14,0.30,7.9
2020-07-05,30.3,24.0,16.98,5.60,6.5
2020-07-06,29.6,23.7,17.37,6.40,6.0
2020-07-07,29.2,23.4,18.10,1.00,8.8
2020-07-08,30.3,23.8,19.25,0.40,6.3
2020-07-09,30.3,23.4,20.35,0.90,8.4
2020-07-10,29.7,23.8,17.80,1.40,10.4
2020-07-11,30.2,23.4,19.10,1.70,7.6
2020-07-12,29.3,23.5,17.76,3.00,9.8
2020-07-13,30.1,23.5,18.30,0.60,7.0
2020-07-14,30.0,23.2,19.71,2.80,7.7
2020-07-15,30.4,23.2,19.63,0.00,6.3
2020-07-16,30.4,23.5,19.43,2.70,6.3
2020-07-17,30.7,23.6,18.92,3.60,11.9
2020-07-18,30.3,23.4,18.84,0.50,8.6
2020-07-19,30.9,23.1,21.20,0.30,10.4
2020-07-20,31.1,22.7,21.29,0.00,11.4
2020-07-21,30.8,23.3,19.53,0.20,8.6
2020-07-22,30.6,24.2,18.83,5.70,7.8
2020-07-23,30.2,24.0,16.35,2.90,9.7
2020-07-24,29.9,23.2,18.76,0.20,7.6
2020-07-25,30.3,23.8,19.48,0.30,10.1
2020-07-26,30.9,23.7,20.42,0.00,8.7
2020-07-27,31.6,22.7,21.23,0.00,8.5
2020-07-28,30.5,23.4,19.77,0.00,11.9
2020-07-29,31.3,22.1,21.08,0.00,15.4
2020-07-30,32.3,21.0,23.56,0.00,12.3
2020-07-31,33.2,23.2,22.85,0.00,10.5
2020-08-01,32.6,23.7,20.71,0.00,10.2
2020-08-02,31.9,23.5,20.47,0.00,9.4
2020-08-03,31.1,23.2,18.88,0.00,10.8
2020-08-04,32.4,23.4,20.35,0.00,6.3
2020-08-05,31.5,24.0,18.77,0.60,11.8
2020-08-06,31.5,23.9,19.43,0.00,13.0
2020-08-07,32.0,23.1,20.25,0.00,10.6
2020-08-08,32.8,22.8,21.47,0.00,11.6
2020-08-09,32.3,23.0,20.48,0.00,9.0
2020-08-10,33.2,23.1,20.70,0.00,9.2
2020-08-11,32.6,23.2,19.81,0.00,9.7
2020-08-12,29.8,25.0,10.71,0.20,8.6
2020-08-13,32.2,23.6,20.09,0.00,10.6
2020-08-14,34.3,24.0,23.29,0.00,14.1
2020-08-15,33.6,23.7,20.47,0.00,11.5
2020-08-16,33.9,24.8,20.85,0.10,10.4
2020-08-17,34.0,24.5,21.23,0.10,8.8
2020-08-18,34.0,25.1,21.72,0.10,9.4
2020-08-19,34.7,24.7,22.44,0.00,12.3
2020-08-20,34.8,25.3,23.07,0.00,12.7
2020-08-21,35.5,24.9,21.69,0.00,16.6
2020-08-22,32.0,24.1,21.43,0.00,13.3
2020-08-23,31.5,23.0,21.14,0.00,10.6
2020-08-24,31.1,23.8,20.17,0.10,9.0
2020-08-25,32.5,24.3,20.67,0.70,6.7
2020-08-26,32.0,24.8,20.29,1.80,7.9
2020-08-27,32.6,25.0,19.76,1.40,8.4
2020-08-28,30.5,24.6,18.78,7.10,9.7
2020-08-29,30.2,24.6,17.86,6.60,9.0
2020-08-30,30.5,24.2,18.52,5.00,9.3
2020-08-31,31.2,23.3,21.39,0.60,7.4
2020-09-01,30.3,24.1,17.73,3.80,18.0
2020-09-02,32.4,23.3,23.02,0.20,10.4
2020-09-03,32.9,23.7,22.81,0.20,10.7
2020-09-04,32.8,24.2,22.52,0.00,10.1
2020-09-05,34.7,23.9,24.20,0.00,12.1
2020-09-06,34.5,23.4,23.87,0.00,8.4
2020-09-07,34.9,24.7,22.78,0.10,9.4
2020-09-08,33.8,24.4,22.94,1.10,10.1
2020-09-09,32.9,24.8,21.93,0.20,7.4
2020-09-10,34.1,24.5,22.44,9.20,8.3
2020-09-11,31.8,23.9,22.32,1.50,7.2
2020-09-12,33.1,25.0,22.58,0.10,9.0
2020-09-13,33.8,24.6,21.72,0.00,12.6
2020-09-14,34.0,25.1,22.69,0.00,9.9
2020-09-15,33.3,25.6,22.71,1.70,7.8
2020-09-16,31.4,25.1,20.12,2.40,10.5
2020-09-17,32.3,24.9,22.27,8.80,9.5
2020-09-18,32.7,24.3,22.39,1.30,9.0
2020-09-19,34.5,24.4,24.00,0.00,12.1
2020-09-20,35.7,24.9,25.13,0.00,10.6
2020-09-21,34.2,25.7,22.68,0.10,9.0
2020-09-22,33.1,25.6,21.94,0.50,13.8
2020-09-23,33.7,25.9,22.03,0.70,7.9
2020-09-24,35.2,25.4,24.10,0.00,6.5
2020-09-25,29.5,24.2,16.89,13.10,6.1
2020-09-26,28.2,23.3,11.66,22.20,7.4
2020-09-27,31.1,23.6,23.27,1.00,8.9
2020-09-28,32.3,24.3,22.93,0.30,7.9
2020-09-29,31.2,24.3,19.51,1.70,14.3
2020-09-30,32.3,24.4,22.71,0.60,8.4
2020-10-01,30.2,24.7,20.86,15.70,9.1
2020-10-02,31.2,24.0,22.20,1.20,7.2
2020-10-03,32.0,24.6,22.74,0.20,4.7
2020-10-04,32.6,25.1,22.10,0.80,8.0
2020-10-05,30.9,25.0,20.81,4.30,8.2
2020-10-06,28.4,24.4,16.60,5.00,8.4
2020-10-07,30.8,23.1,19.49,3.70,7.9
2020-10-08,31.6,24.3,23.60,0.80,4.7
2020-10-09,32.7,24.2,23.65,0.40,7.1
2020-10-10,32.5,24.3,24.72,0.20,8.7
2020-10-11,32.7,24.3,23.80,2.60,7.2
