
time,temperature_2m_max (°C),temperature_2m_min (°C),shortwave_radiation_sum (MJ/m²),rain_sum (mm),windspeed_10m_max (km/h)
2021-07-12,30.2,15.3,18.80,0.00,13.6
2021-07-13,31.3,16.3,18.64,0.00,13.0
2021-07-14,31.1,18.5,18.54,0.00,13.0
2021-07-15,30.7,18.6,18.57,0.00,13.4
2021-07-16,30.5,16.7,18.70,0.00,9.6
2021-07-17,30.4,17.6,18.26,0.00,7.7
2021-07-18,27.5,17.4,16.33,0.00,23.4
2021-07-19,23.3,14.5,18.17,0.00,16.8
2021-07-20,25.7,13.1,18.77,0.00,9.4
2021-07-21,28.4,13.7,19.14,0.00,8.9
2021-07-22,31.6,16.6,19.06,0.00,8.5
2021-07-23,32.1,16.3,18.32,0.00,15.2
2021-07-24,31.4,20.7,19.19,0.00,17.6
2021-07-25,31.5,20.5,19.31,0.00,17.5
2021-07-26,31.6,19.9,19.30,0.00,14.2
2021-07-27,31.6,19.1,16.97,0.00,21.8
2021-07-28,22.1,14.1,18.70,0.00,21.2
2021-07-29,20.4,12.3,18.73,0.00,16.4
2021-07-30,23.0,10.5,19.82,0.00,10.3
2021-07-31,28.4,11.8,20.08,0.00,10.1
2021-08-01,30.6,14.7,19.80,0.00,12.2
2021-08-02,28.4,16.2,19.94,0.00,11.9
2021-08-03,30.1,16.7,19.76,0.00,10.2
2021-08-04,30.1,17.7,18.75,0.00,9.5
2021-08-05,30.5,16.6,19.88,0.00,8.8
2021-08-06,31.9,17.8,17.88,0.00,12.0
2021-08-07,31.9,18.9,19.93,0.00,20.2
2021-08-08,32.1,20.1,19.35,0.00,15.8
2021-08-09,32.6,19.2,18.95,0.00,14.5
2021-08-10,32.6,21.0,18.39,0.00,11.3
2021-08-11,27.6,18.6,20.50,0.00,15.3
2021-08-12,25.9,15.2,20.85,0.00,14.8
2021-08-13,28.2,15.7,21.07,0.00,11.6
2021-08-14,29.6,16.4,20.98,0.00,10.2
2021-08-15,31.7,16.8,19.26,0.00,7.9
2021-08-16,34.5,17.8,19.85,0.00,10.9
2021-08-17,35.0,20.0,20.75,0.00,15.7
2021-08-18,34.8,20.5,20.89,0.00,15.5
2021-08-19,33.9,20.1,21.88,0.00,19.4
2021-08-20,33.2,21.3,21.89,0.00,17.8
2021-08-21,33.6,20.9,20.99,0.00,15.3
2021-08-22,34.6,20.9,21.90,0.00,19.3
2021-08-23,35.3,21.6,22.08,0.00,15.7
2021-08-24,35.2,21.9,22.26,0.00,16.0
2021-08-25,36.3,22.1,22.32,0.00,13.7
2021-08-26,31.8,21.8,19.95,0.00,15.0
2021-08-27,33.4,19.7,20.71,0.00,11.2
2021-08-28,34.8,21.2,21.38,0.00,11.7
2021-08-29,32.0,22.5,18.86,0.20,17.2
2021-08-30,33.5,20.4,20.31,0.00,11.8
2021-08-31,34.6,21.4,21.23,0.00,11.3
2021-09-01,34.7,23.4,19.47,0.00,13.3
2021-09-02,34.7,23.5,22.10,0.00,14.1
2021-09-03,33.6,24.2,18.74,1.30,11.0
2021-09-04,35.1,21.8,19.80,0.00,9.4
2021-09-05,36.1,22.9,20.74,0.00,8.9
2021-09-06,36.2,23.0,22.45,0.00,8.7
2021-09-07,36.7,23.6,21.76,0.00,15.2
2021-09-08,36.0,25.4,21.07,0.00,11.2
2021-09-09,31.7,23.0,16.92,1.10,16.3
2021-09-10,31.7,21.1,20.73,0.20,10.4
2021-09-11,34.7,21.8,21.48,0.00,6.6
2021-09-12,36.5,23.4,20.88,0.00,10.4
2021-09-13,35.5,25.4,22.31,0.00,9.7
2021-09-14,34.2,25.4,20.25,1.10,12.8
2021-09-15,33.5,24.5,20.03,4.30,6.8
2021-09-16,34.9,23.6,21.61,0.90,11.7
2021-09-17,35.5,23.9,21.36,0.00,5.8
2021-09-18,36.4,23.6,22.68,0.00,10.7
2021-09-19,36.4,23.2,25.34,0.00,9.3
2021-09-20,37.3,22.4,25.73,0.00,11.4
2021-09-21,38.3,21.7,21.66,0.00,12.8
2021-09-22,34.0,23.3,23.89,0.00,16.6
2021-09-23,36.8,24.2,22.37,1.00,8.4
2021-09-24,35.2,25.2,24.15,0.00,9.2
2021-09-25,35.0,23.7,23.06,0.00,5.4
2021-09-26,35.2,23.4,24.01,3.30,13.1
2021-09-27,33.3,21.8,24.77,0.00,10.1
2021-09-28,34.8,23.9,23.89,0.30,10.7
2021-09-29,35.3,24.5,22.83,1.60,7.2
2021-09-30,35.4,25.3,23.36,0.00,12.5
2021-10-01,36.1,25.3,23.78,0.30,11.9
2021-10-02,36.0,25.9,22.78,0.00,17.7
2021-10-03,34.8,25.2,21.85,0.20,14.5
2021-10-04,35.8,25.6,22.99,0.50,15.5
2021-10-05,34.3,24.1,20.40,0.00,10.7
2021-10-06,35.9,23.6,24.30,0.00,12.0
2021-10-07,34.8,26.1,23.26,0.40,17.7
2021-10-08,35.9,25.3,20.95,1.00,7.2
2021-10-09,35.3,26.1,23.90,0.30,12.3
2021-10-10,36.1,26.2,21.59,0.00,10.9
2021-10-11,35.5,24.9,22.97,8.60,10.6
2021-10-12,31.3,22.7,13.69,2.20,7.0
2021-10-13,34.5,24.1,25.99,0.00,17.7
2021-10-14,33.6,26.2,21.26,2.20,20.6
2021-10-15,34.0,23.6,23.78,8.30,19.5
2021-10-16,27.8,21.7,13.81,13.40,8.4
2021-10-17,28.7,22.0,20.53,0.30,10.5
2021-10-18,27.9,22.4,9.96,12.70,4.3
2021-10-19,27.5,21.5,16.24,5.30,8.4
2021-10-20,30.8,21.3,23.95,0.10,7.9
2021-10-21,32.7,21.9,25.23,0.40,7.6
2021-10-22,33.2,23.8,24.81,0.80,12.2
2021-10-23,33.0,24.2,23.67,0.00,18.4
2021-10-24,32.8,21.7,22.45,4.60,14.8
2021-10-25,27.8,19.8,16.33,0.50,7.7
2021-10-26,29.2,22.0,13.28,0.10,11.9
2021-10-27,30.4,21.3,22.06,11.00,7.0
2021-10-28,30.8,22.5,22.60,7.70,8.8
2021-10-29,29.6,23.0,17.10,12.80,7.6
2021-10-30,31.6,21.7,23.92,0.30,8.9
2021-10-31,30.9,23.1,25.06,0.60,7.8
2021-11-01,31.0,22.5,23.34,1.50,12.1
2021-11-02,31.4,22.5,20.44,7.00,9.5
2021-11-03,29.9,22.8,16.87,16.40,9.2
2021-11-04,30.1,22.8,21.39,5.10,12.8
2021-11-05,29.8,23.8,19.49,7.20,8.0
2021-11-06,26.1,20.9,13.84,14.50,11.7
2021-11-07,23.8,19.6,9.76,0.60,10.8
2021-11-08,28.3,19.7,16.57,5.70,8.8
2021-11-09,28.8,22.2,19.10,20.90,9.1
2021-11-10,29.6,22.1,19.90,1.50,17.3
2021-11-11,25.9,22.5,10.82,4.80,18.7
2021-11-12,28.3,21.8,18.99,6.30,11.3
2021-11-13,28.3,21.9,16.66,8.00,12.4
2021-11-14,29.3,22.4,18.22,16.00,10.0
2021-11-15,27.0,21.7,13.86,6.30,9.9
2021-11-16,27.6,21.9,13.95,2.00,10.5
2021-11-17,26.1,21.5,10.50,16.80,11.8
2021-11-18,24.6,21.0,7.65,15.50,8.3
2021-11-19,22.4,20.6,5.53,21.90,10.0
2021-11-20,25.8,20.0,14.75,2.60,7.1
2021-11-21,28.3,21.0,21.23,4.30,6.9
2021-11-22,29.6,22.0,18.06,5.00,11.3
2021-11-23,29.7,22.5,20.97,8.70,10.5
2021-11-24,28.6,22.4,18.97,8.10,8.0
2021-11-25,29.8,22.3,14.11,1.70,7.9
2021-11-26,28.3,22.1,24.21,7.10,11.2
2021-11-27,30.5,21.6,26.33,0.20,10.2
2021-11-28,30.5,23.4,25.66,3.90,17.8
2021-11-29,30.4,22.9,24.10,3.60,9.7
2021-11-30,29.3,22.0,22.46,11.20,8.2
2021-12-01,29.1,21.5,19.89,20.30,6.5
2021-12-02,30.5,23.0,24.28,3.50,11.6
2021-12-03,27.9,22.5,19.98,4.80,8.2
2021-12-04,30.6,22.5,22.64,3.20,7.4
2021-12-05,30.1,22.9,19.75,0.90,15.5
2021-12-06,29.0,22.1,21.32,3.10,8.0
2021-12-07,30.7,22.3,24.21,2.50,7.3
2021-12-08,30.8,22.9,25.44,1.00,8.0
2021-12-09,30.5,22.5,24.41,0.80,10.0
2021-12-10,29.7,22.9,23.26,0.20,11.3
2021-12-11,30.2,22.8,24.02,0.30,11.4
2021-12-12,27.7,22.5,14.55,16.30,12.6
2021-12-13,27.5,22.3,15.80,12.10,13.1
2021-12-14,28.6,22.2,15.12,1.90,10.1
2021-12-15,28.4,22.3,16.68,14.10,8.7
2021-12-16,27.7,21.7,13.24,20.70,8.5
2021-12-17,25.6,21.6,10.57,14.60,11.5
2021-12-18,28.9,22.0,22.13,7.40,12.9
2021-12-19,28.9,22.2,20.91,9.10,11.9
2021-12-20,27.1,21.8,14.11,20.50,8.6
2021-12-21,28.5,21.7,19.02,16.60,9.8
2021-12-22,29.0,22.6,16.31,14.10,7.9
2021-12-23,25.8,22.0,11.78,27.70,12.0
2021-12-24,26.7,21.4,6.90,30.70,10.5
2021-12-25,29.4,21.0,22.45,1.60,4.9
2021-12-26,29.2,21.3,21.04,5.60,7.6
2021-12-27,30.6,22.3,23.43,0.20,8.7
2021-12-28,29.7,23.3,24.48,1.50,17.1
2021-12-29,29.3,22.7,20.21,13.20,12.6
2021-12-30,28.6,21.8,14.40,17.50,10.4
2021-12-31,29.1,20.8,16.72,3.30,10.9
2022-01-01,30.0,20.7,21.65,2.30,17.6
2022-01-02,29.9,22.8,24.73,1.40,14.7
2022-01-03,29.5,21.4,22.71,16.70,12.9
2022-01-04,28.9,22.4,22.84,8.10,15.5
2022-01-05,27.5,21.9,16.46,19.40,12.2
2022-01-06,28.7,21.6,16.35,9.60,9.0
2022-01-07,29.5,22.1,21.46,5.80,10.1
2022-01-08,30.3,22.2,21.63,0.90,10.3
2022-01-09,28.6,22.7,17.67,10.50,10.2
2022-01-10,26.7,21.6,14.01,7.20,11.0
2022-01-11,28.6,20.3,22.22,6.20,8.4
2022-01-12,29.6,20.5,24.22,1.10,10.9
2022-01-13,28.1,22.2,19.72,2.00,17.6
2022-01-14,28.0,22.1,21.93,1.50,11.4
2022-01-15,30.8,20.8,26.36,0.10,7.7
2022-01-16,31.0,21.7,27.71,0.00,10.0
2022-01-17,31.9,21.1,28.38,0.00,13.1
2022-01-18,30.8,21.4,27.10,1.30,10.5
2022-01-19,30.9,22.3,26.02,5.00,8.7
2022-01-20,31.3,21.9,26.18,0.40,12.4
2022-01-21,30.1,22.1,24.01,5.10,8.0
2022-01-22,31.4,22.3,25.69,0.40,8.4
2022-01-23,31.0,22.2,23.58,4.80,9.1
2022-01-24,30.9,22.3,26.05,0.60,7.2
2022-01-25,31.7,22.8,24.93,0.30,11.5
2022-01-26,30.3,23.1,23.13,9.10,7.9
2022-01-27,28.4,22.0,18.43,21.30,11.8
2022-01-28,26.9,21.2,15.83,13.50,10.9
2022-01-29,25.9,21.2,12.04,25.00,14.5
2022-01-30,24.1,21.0,8.54,24.00,15.7
2022-01-31,22.2,20.3,6.27,24.70,15.8
2022-02-01,24.7,20.3,16.73,8.20,19.9
2022-02-02,28.1,20.7,21.50,1.00,7.5
2022-02-03,28.6,22.5,22.60,0.20,14.1
2022-02-04,29.7,21.8,24.70,6.00,8.6
2022-02-05,30.5,22.4,25.54,10.10,10.2
2022-02-06,29.3,22.0,20.75,4.60,10.9
2022-02-07,27.6,21.9,15.96,18.30,6.9
2022-02-08,25.8,21.0,6.80,16.90,3.7
2022-02-09,28.1,21.6,16.38,4.10,5.9
2022-02-10,27.2,21.3,13.60,6.50,8.0
2022-02-11,27.6,21.9,14.90,18.40,11.2
2022-02-12,28.1,21.0,18.58,12.10,6.7
2022-02-13,27.2,20.7,17.28,7.50,10.2
2022-02-14,28.1,21.3,19.85,6.50,12.2
2022-02-15,28.8,21.1,18.46,4.30,10.5
2022-02-16,29.7,21.1,23.38,1.10,9.0
2022-02-17,28.2,22.0,20.02,18.40,10.4
2022-02-18,27.1,21.3,16.55,43.10,5.6
2022-02-19,27.7,21.1,18.73,18.20,11.9
2022-02-20,25.9,20.7,11.13,18.90,13.9
2022-02-21,26.9,21.2,13.93,2.60,16.2
2022-02-22,29.3,21.3,21.93,2.20,8.9
2022-02-23,28.8,22.1,21.32,7.30,7.6
2022-02-24,29.6,21.9,25.65,1.20,9.8
2022-02-25,30.4,22.1,23.00,5.00,9.6
2022-02-26,31.3,22.4,24.18,3.10,6.2
2022-02-27,31.0,21.7,25.32,0.00,10.7
2022-02-28,30.5,22.5,22.34,2.70,10.0
2022-03-01,28.4,22.5,18.66,4.00,4.8
2022-03-02,29.8,22.1,23.34,7.20,10.0
2022-03-03,28.3,21.5,20.62,1.80,9.2
2022-03-04,26.3,21.8,11.13,6.30,13.8
2022-03-05,27.9,21.2,21.95,1.70,11.3
2022-03-06,28.3,20.9,22.16,5.90,10.4
2022-03-07,27.9,20.6,20.96,2.80,9.4
2022-03-08,28.0,21.3,20.75,3.60,10.1
2022-03-09,28.2,21.3,19.40,4.00,7.4
2022-03-10,27.7,21.6,21.94,1.30,10.1
2022-03-11,29.5,21.3,22.32,4.60,6.7
2022-03-12,26.9,21.2,20.97,7.70,6.3
2022-03-13,27.9,21.6,20.26,7.50,10.0
2022-03-14,25.4,21.4,17.42,3.90,11.3
2022-03-15,27.2,21.2,16.34,4.20,9.9
2022-03-16,28.6,20.5,22.53,2.70,5.4
2022-03-17,28.1,21.5,17.15,12.80,12.4
2022-03-18,28.6,21.6,21.01,8.20,6.5
2022-03-19,28.9,21.5,19.95,9.20,11.7
2022-03-20,26.9,21.3,19.52,5.40,12.3
2022-03-21,29.4,21.4,22.40,5.10,7.8
2022-03-22,30.3,21.4,22.43,0.60,11.3
2022-03-23,30.2,21.6,23.32,0.50,13.9
2022-03-24,30.1,22.6,22.65,0.60,12.6
2022-03-25,27.9,21.8,16.07,7.00,8.8
2022-03-26,24.7,20.8,13.72,4.00,16.4
2022-03-27,26.9,19.1,16.88,17.20,10.4
2022-03-28,28.5,21.2,19.66,9.00,6.8
2022-03-29,30.0,20.8,20.93,1.10,12.1
2022-03-30,26.7,21.6,10.86,14.90,10.8
2022-03-31,22.5,15.7,7.30,5.00,13.8
2022-04-01,16.8,14.4,3.91,3.20,12.3
2022-04-02,25.1,15.4,20.61,0.40,10.4
2022-04-03,29.2,17.8,23.08,0.10,7.7
2022-04-04,31.1,19.5,23.50,0.00,8.5
2022-04-05,30.3,20.0,21.82,0.00,7.4
2022-04-06,30.7,20.1,21.63,0.00,8.1
2022-04-07,31.6,19.8,24.53,0.00,10.2
2022-04-08,31.3,20.3,22.17,0.70,9.5
2022-04-09,29.2,21.5,20.01,4.70,8.6
2022-04-10,30.6,20.9,21.90,0.90,9.7
2022-04-11,30.0,22.3,21.79,0.00,11.6
2022-04-12,30.2,21.1,21.80,0.20,9.7
2022-04-13,29.4,22.5,18.54,5.50,7.2
2022-04-14,23.3,21.0,10.73,11.40,12.2
2022-04-15,25.3,20.0,16.50,1.40,13.9
2022-04-16,27.7,19.2,21.43,0.20,9.5
2022-04-17,28.3,19.9,22.07,0.20,9.6
2022-04-18,27.5,17.9,23.38,0.00,9.8
2022-04-19,29.5,18.1,23.57,0.00,7.6
2022-04-20,30.8,18.4,22.27,0.00,10.9
2022-04-21,30.9,19.7,22.56,0.00,10.3
2022-04-22,30.5,19.5,21.34,0.00,16.0
2022-04-23,28.5,21.9,16.65,0.40,11.5
2022-04-24,30.6,21.2,20.20,2.00,14.2
2022-04-25,31.7,21.7,19.13,0.00,13.6
2022-04-26,32.1,21.4,21.22,0.00,15.7
2022-04-27,30.7,22.2,21.63,0.00,17.4
2022-04-28,30.8,20.1,19.07,0.00,13.6
2022-04-29,31.3,18.9,20.37,0.00,11.4
2022-04-30,31.5,21.2,20.39,0.00,10.2
2022-05-01,30.7,19.0,20.27,0.00,9.4
2022-05-02,31.9,19.0,20.89,0.00,12.6
2022-05-03,30.9,19.5,17.27,0.00,19.5
2022-05-04,22.7,17.1,13.89,0.40,15.9
2022-05-05,24.3,14.3,20.86,0.00,9.0
2022-05-06,26.6,14.8,21.06,0.00,11.1
2022-05-07,27.4,14.9,21.28,0.00,11.0
2022-05-08,29.0,14.5,21.10,0.00,8.6
2022-05-09,30.6,17.2,18.87,0.00,7.6
2022-05-10,31.0,18.2,19.36,0.00,7.6
2022-05-11,29.1,19.3,17.50,0.20,8.3
2022-05-12,28.0,20.0,14.86,0.50,6.5
2022-05-13,30.8,19.7,19.39,0.00,9.9
2022-05-14,31.5,19.0,19.58,0.00,10.8
2022-05-15,30.2,19.5,17.09,0.10,13.0
2022-05-16,22.6,17.9,10.84,1.10,20.0
2022-05-17,21.2,14.8,17.30,0.00,20.0
2022-05-18,18.6,11.6,20.39,0.00,22.4
2022-05-19,19.3,8.0,20.78,0.00,11.1
2022-05-20,21.7,9.9,20.10,0.00,7.1
2022-05-21,25.1,9.0,20.47,0.00,7.7
2022-05-22,26.8,10.5,19.91,0.00,7.3
2022-05-23,28.8,13.7,19.47,0.00,7.2
2022-05-24,30.0,14.8,19.45,0.00,14.6
2022-05-25,31.1,16.0,18.04,0.00,16.5
2022-05-26,30.5,19.9,18.29,0.00,14.7
2022-05-27,30.1,17.6,17.63,0.00,15.3
2022-05-28,30.4,19.0,16.29,0.00,14.5
2022-05-29,30.7,20.7,18.28,0.00,17.1
2022-05-30,30.5,20.3,18.22,0.00,14.3
2022-05-31,28.2,19.8,17.45,0.10,10.2
2022-06-01,28.3,17.8,18.49,0.00,6.6
2022-06-02,28.7,17.3,16.75,0.00,8.4
2022-06-03,27.0,18.3,16.54,0.00,13.4
2022-06-04,28.8,17.0,18.23,0.00,8.0
2022-06-05,31.4,16.4,18.39,0.00,13.4
2022-06-06,30.5,19.8,17.66,0.00,15.0
2022-06-07,30.0,20.9,15.57,0.00,13.2
2022-06-08,27.4,20.3,12.54,6.70,10.2
2022-06-09,27.3,18.7,15.24,0.50,7.9
2022-06-10,21.5,18.1,6.38,4.20,11.6
2022-06-11,19.1,16.9,4.19,0.50,15.6
2022-06-12,19.8,14.7,8.92,0.00,14.7
2022-06-13,21.2,10.7,17.30,0.00,9.5
2022-06-14,24.4,12.1,15.21,0.00,7.1
2022-06-15,29.7,13.7,17.37,0.00,9.7
2022-06-16,30.0,17.5,16.96,0.00,13.9
2022-06-17,29.2,19.8,15.93,0.00,9.2
2022-06-18,23.5,18.6,11.20,2.30,15.5
2022-06-19,26.3,16.0,16.79,0.00,6.7
2022-06-20,30.2,17.7,17.79,0.00,10.5
2022-06-21,31.0,16.9,17.82,0.00,15.5
2022-06-22,30.2,17.0,17.73,0.00,14.3
2022-06-23,30.4,16.3,17.82,0.00,12.4
2022-06-24,30.1,16.2,17.90,0.00,9.3
2022-06-25,29.2,16.4,17.50,0.00,12.8
2022-06-26,25.4,15.5,17.87,0.00,9.9
2022-06-27,28.6,15.0,18.14,0.00,8.7
2022-06-28,29.4,14.2,18.27,0.00,9.0
2022-06-29,27.7,16.5,17.89,0.00,9.2
2022-06-30,28.8,15.9,18.10,0.00,8.6
2022-07-01,30.1,15.3,17.92,0.00,13.7
2022-07-02,31.0,16.8,18.01,0.00,15.7
2022-07-03,31.7,16.3,17.92,0.00,10.2
2022-07-04,31.2,18.4,18.07,0.00,16.9
2022-07-05,29.3,16.7,18.33,0.00,16.3
2022-07-06,29.4,15.8,18.10,0.00,17.4
2022-07-07,30.4,19.5,17.58,0.00,17.6
2022-07-08,31.2,16.0,17.29,0.00,10.8
2022-07-09,31.5,17.1,18.08,0.00,14.8
2022-07-10,31.7,18.9,18.38,0.00,18.1
2022-07-11,30.5,19.3,18.33,0.00,19.5
2022-07-12,30.0,18.4,13.77,0.00,12.2
2022-07-13,30.3,15.7,18.49,0.00,13.3
2022-07-14,31.3,17.3,18.32,0.00,19.5
2022-07-15,31.4,18.6,17.77,0.00,15.3
2022-07-16,32.2,19.5,17.92,0.00,15.9
2022-07-17,26.5,18.4,17.94,0.00,14.0
2022-07-18,28.8,16.0,18.75,0.00,7.4
2022-07-19,30.8,17.5,19.14,0.00,9.5
2022-07-20,30.7,14.9,18.95,0.00,10.2
2022-07-21,31.6,16.8,18.86,0.00,16.4
2022-07-22,31.6,18.7,18.77,0.00,13.8
2022-07-23,32.0,17.6,17.45,0.00,13.7
2022-07-24,31.7,19.1,17.03,0.00,17.8
2022-07-25,31.8,19.5,18.86,0.00,13.1
2022-07-26,31.8,16.5,19.48,0.00,11.5
2022-07-27,31.7,16.6,19.66,0.00,13.2
2022-07-28,31.3,17.1,19.86,0.00,15.9
2022-07-29,31.0,15.3,19.53,0.00,14.4
2022-07-30,27.3,15.2,19.73,0.00,11.1
2022-07-31,31.8,15.4,19.99,0.00,9.4
2022-08-01,32.2,16.2,19.97,0.00,8.7
2022-08-02,33.6,16.8,20.19,0.00,13.0
2022-08-03,33.6,16.5,20.32,0.00,16.9
2022-08-04,33.6,19.6,19.83,0.00,13.4
2022-08-05,32.9,17.7,19.55,0.00,11.4
2022-08-06,33.8,19.2,19.62,0.00,15.7
2022-08-07,33.2,20.7,19.32,0.00,8.7
2022-08-08,28.6,20.0,13.19,2.50,10.2
2022-08-09,23.5,13.7,9.39,3.60,24.2
2022-08-10,20.2,12.2,19.13,0.60,20.5
2022-08-11,22.6,9.2,21.40,0.00,8.1
2022-08-12,28.9,12.1,21.37,0.00,6.9
2022-08-13,32.4,13.5,21.42,0.00,12.3
2022-08-14,34.0,14.7,21.33,0.00,16.3
2022-08-15,33.1,19.3,17.24,0.00,19.2
2022-08-16,32.1,21.6,16.86,0.00,13.6
2022-08-17,32.6,21.8,18.42,0.00,18.1
2022-08-18,33.5,18.9,19.86,13.00,17.0
2022-08-19,20.3,15.8,9.12,1.10,20.5
2022-08-20,21.4,10.5,19.60,0.00,14.7
2022-08-21,27.3,13.3,20.40,0.00,11.6
2022-08-22,30.5,18.0,19.72,0.00,11.4
2022-08-23,31.8,18.8,22.15,0.00,14.2
2022-08-24,32.0,17.0,22.31,0.00,11.7
2022-08-25,33.0,17.0,20.98,0.00,11.3
2022-08-26,33.7,18.9,20.03,0.00,10.8
2022-08-27,34.8,18.1,21.43,0.00,14.8
2022-08-28,34.6,20.5,16.88,0.00,9.7
2022-08-29,28.8,20.5,21.23,0.00,19.8
2022-08-30,30.5,16.5,22.05,0.00,15.2
2022-08-31,34.2,19.0,21.58,0.00,13.9
2022-09-01,35.0,20.0,23.17,0.00,19.7
2022-09-02,34.5,21.7,20.94,0.00,16.6
2022-09-03,29.7,21.9,21.86,0.00,15.9
2022-09-04,29.2,18.1,21.08,0.00,14.8
2022-09-05,30.6,19.3,20.44,0.00,13.3
2022-09-06,31.5,19.7,21.07,0.00,10.7
2022-09-07,35.5,20.3,23.19,0.00,17.3
2022-09-08,34.4,23.5,20.40,0.00,16.3
2022-09-09,35.0,23.7,22.01,0.00,16.2
2022-09-10,32.8,22.8,20.84,0.00,15.9
2022-09-11,33.5,19.3,23.58,0.00,8.7
2022-09-12,35.5,20.1,22.88,0.00,8.5
2022-09-13,34.9,22.4,21.81,0.00,8.4
2022-09-14,30.7,20.4,21.31,0.90,21.2
2022-09-15,26.6,17.9,15.57,2.10,17.9
2022-09-16,29.1,17.2,23.19,0.00,12.1
2022-09-17,33.9,19.2,23.46,0.00,8.0
2022-09-18,36.0,22.0,23.15,0.00,17.1
2022-09-19,33.6,25.7,21.72,2.50,15.5
2022-09-20,34.1,23.7,22.32,0.60,11.3
2022-09-21,35.1,23.4,22.58,0.00,12.5
2022-09-22,32.8,24.2,20.78,4.70,16.4
2022-09-23,27.5,20.5,9.67,2.90,14.0
2022-09-24,31.1,20.1,21.04,1.30,10.1
2022-09-25,33.8,22.6,22.31,1.60,13.4
2022-09-26,34.1,23.6,23.05,0.10,16.8
2022-09-27,34.7,22.8,22.05,1.30,16.5
2022-09-28,32.6,22.8,18.80,4.70,10.8
2022-09-29,25.3,20.2,11.39,19.40,10.9
2022-09-30,26.8,18.9,22.18,0.10,16.1
2022-10-01,30.0,20.2,24.16,0.30,14.1
2022-10-02,30.5,21.3,19.08,0.50,7.9
2022-10-03,30.4,21.4,22.53,2.30,6.6
2022-10-04,32.5,21.1,24.62,0.10,9.2
2022-10-05,33.8,22.7,24.21,0.30,13.0
2022-10-06,34.6,23.7,24.83,1.10,15.8
2022-10-07,27.6,19.2,21.28,2.60,18.9
2022-10-08,32.2,18.6,26.36,0.10,9.1
2022-10-09,28.0,23.0,17.70,4.60,10.8
2022-10-10,27.1,20.8,16.37,10.30,9.1
2022-10-11,27.6,21.1,19.59,3.80,7.1
2022-10-12,27.2,21.4,11.70,9.80,11.6
2022-10-13,28.7,20.8,18.51,4.60,9.1
2022-10-14,30.6,20.7,21.87,3.40,9.1
2022-10-15,32.6,21.8,24.96,0.00,9.9
2022-10-16,34.4,21.9,25.57,0.00,10.8
2022-10-17,33.9,22.8,23.32,0.00,7.9
2022-10-18,33.2,22.8,21.93,1.30,6.9
2022-10-19,31.5,22.5,25.14,0.90,9.1
2022-10-20,31.6,23.5,24.94,1.30,11.6
2022-10-21,25.1,21.4,10.34,34.80,8.4
2022-10-22,27.5,20.3,19.93,3.60,10.0
2022-10-23,30.0,21.1,22.37,3.10,8.6
2022-10-24,30.8,22.1,24.87,2.20,8.2
2022-10-25,31.5,21.7,25.97,0.40,5.4
2022-10-26,31.9,24.0,25.19,0.20,16.5
2022-10-27,32.2,23.8,24.77,0.30,11.8
2022-10-28,31.7,22.8,23.96,1.00,15.9
2022-10-29,30.5,23.1,13.73,3.20,14.2
2022-10-30,32.3,22.0,24.56,0.40,14.8
2022-10-31,28.3,16.8,13.36,18.80,22.0
2022-11-01,18.5,14.1,7.91,9.30,20.3
2022-11-02,22.9,15.8,17.30,0.20,17.1
2022-11-03,25.5,14.1,24.31,0.00,15.6
2022-11-04,27.2,15.4,23.37,0.00,11.6
2022-11-05,29.5,15.6,28.67,0.00,8.2
2022-11-06,31.3,18.1,25.80,0.00,9.8
2022-11-07,32.5,17.3,28.79,0.00,8.4
2022-11-08,33.8,17.9,29.54,0.00,8.3
2022-11-09,35.1,21.0,29.06,0.00,12.1
2022-11-10,34.4,23.8,25.44,0.30,15.2
2022-11-11,33.3,23.8,22.69,6.20,10.6
2022-11-12,29.3,21.3,13.87,0.40,14.5
2022-11-13,32.8,22.0,26.19,0.50,12.9
2022-11-14,31.2,23.0,19.45,8.60,13.1
2022-11-15,29.9,20.0,24.59,0.00,14.9
2022-11-16,32.2,20.5,27.08,0.00,10.1
2022-11-17,33.7,20.5,30.27,0.00,11.6
2022-11-18,34.7,20.5,28.25,0.00,8.1
2022-11-19,34.4,21.2,24.68,0.20,14.6
2022-11-20,32.9,23.3,23.09,0.60,20.6
2022-11-21,31.3,22.0,19.07,10.70,16.5
2022-11-22,27.6,20.6,20.62,14.70,8.0
2022-11-23,28.0,21.7,21.20,10.00,11.3
2022-11-24,30.4,21.6,20.76,1.10,6.7
2022-11-25,31.0,22.4,23.72,3.40,6.7
2022-11-26,32.8,22.0,25.29,0.10,10.2
2022-11-27,33.2,21.9,27.39,0.00,11.5
2022-11-28,33.9,21.8,29.17,0.00,8.3
2022-11-29,34.3,21.0,26.52,0.00,11.2
2022-11-30,34.5,23.5,27.75,0.20,16.4
2022-12-01,32.3,23.0,22.57,0.40,9.1
2022-12-02,32.1,22.6,22.47,5.40,7.8
2022-12-03,29.6,21.5,17.51,21.50,10.4
2022-12-04,28.3,21.8,15.47,17.00,15.6
2022-12-05,27.5,21.7,16.17,0.80,19.9
2022-12-06,30.1,21.9,24.17,2.00,18.0
2022-12-07,30.5,22.2,22.43,3.10,12.3
2022-12-08,32.1,22.2,23.27,0.10,7.8
